id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
cocktail-0,-3.3802285,0.039669648,5.388888,-4.428863,-3.0997982,1.6573819,-5.1828747,4.168246,-1.6580709,-0.43878812,7.7847204,-5.880996,10.300975,5.123321,1.6063029,2.3933473,9.888899,11.286072,-3.3284404,9.645177,7.0288906,-5.8695235,5.3137617,-18.283636,-0.62137455,15.264784,3.7532344,3.3347902,-3.203173,-3.0094106,3.7487268,10.237546,4.010214,-2.745052,9.633346,5.1941175,12.736203,-11.040923,13.780543,-1.8145182,-0.53433913,10.861558,4.2581687,-6.2420144,1.4385127,-6.2456884,5.209672,4.6568413,8.430054,2.361504,-2.5913796,1.4923396,-2.8553364,-7.7164927,-4.7672973,-4.8845396,1.6573149,-3.702026,-7.145584,4.2949643,1.2248977,7.8622003,-0.1269913,-8.566068,3.9559288,1.9642851,-2.7405283,-1.4627061,9.13935,-2.947545,5.973481,5.036973,-0.45943886,0.26732725,-1.5254546,10.089218,5.420163,-5.9165745,-4.05338,0.99024016,6.091319,-8.508983,12.092764,-2.8904939,0.094614364,10.929824,1.7554986,-1.2830704,-1.0985417,-3.3378758,1.0116787,-3.4703124,5.179991,12.1373,10.468757,-1.2087188,4.035024,-4.0663366,8.58483,12.440083,8.574071,-1.5604767,12.7436905,0.8765597,2.0552719,-1.06155,3.7464476,-5.256746,12.568058,2.7425277,2.6329358,-6.0242863,5.2851906,6.609094,3.5123224,-2.435034,2.5608811,-5.656362,5.2121763,-5.87261,4.4595604,-0.84482723,0.52621794,8.295567,-0.79363334,0.107199855,8.63069,-11.827526,0.15216412,4.7996583,-5.8505583,-0.5796845,-3.303707,-0.31572416,8.085193,2.100325,-3.8707035,-4.673097,8.066131,-5.548044,-1.7126002,-3.5633943,4.8576665,8.657349,-0.94743204,6.22586,10.058666,0.47933194,-6.8903418,4.339319,-6.002975,7.011174,5.8301625,3.5716178,7.3816376,3.416428,10.175179,5.4873614,3.3147902,-3.8894157,-5.2837977,-0.51462126,2.137857,3.4686139,3.2997298,4.5434203,-1.8132645,-0.37670904,10.338187,7.389133,1.9308965,5.728276,-2.718373,-0.87333554,-0.45595014,0.95716226,1.5269303,0.24472186,0.44223163,6.956681,8.836109,-2.6281433,-7.7497563,-11.5362425,6.730472,-2.3124723,-8.598094,-3.808022,-1.9420155,-5.989315,12.24216,1.8708689,-3.6711183,20.889965,18.154375,6.6390934
cocktail-1,-2.6043088,1.553105,5.0335183,-2.707353,-2.6625042,0.57081586,-5.7072477,3.0288157,-1.9042221,0.004960878,8.110477,-5.783869,12.254604,5.9479775,2.38073,5.032392,12.326272,9.883817,-3.6249063,9.919945,4.1517296,-8.5260515,4.53282,-17.911764,-0.80967283,14.907782,4.2143526,2.598772,-3.9300227,-2.7601993,4.293222,7.252554,4.32296,-2.8280592,9.108806,4.008212,11.830037,-10.058174,14.051837,-0.92330897,0.18563694,9.988303,3.770643,-6.868842,2.083163,-5.1363053,5.107956,5.3248353,7.690262,2.4879932,-1.7138993,2.0626175,-3.3333156,-7.9993086,-4.681299,-5.2034316,1.7025207,-3.040085,-6.1804423,4.838341,1.1444509,8.403743,-0.63646066,-8.256137,3.3616183,2.660161,-3.1935518,-1.0030886,9.55507,-3.8661613,5.2707667,4.3332195,0.16458632,0.096071154,-1.9676839,10.064352,5.5804563,-3.9832573,-3.7290606,2.3820937,5.3566413,-8.642457,11.387366,-3.3682854,1.0202804,11.316836,2.3207152,-0.92410815,-0.35751942,-2.8389456,1.1490437,-3.0461657,5.6164303,11.372683,10.50628,-2.2594426,3.4713655,-4.505197,7.715727,12.711029,8.090226,-2.3100958,12.023972,1.7162994,1.3606073,-0.30370787,4.391008,-5.376224,11.633386,3.078047,2.8674934,-7.0711,6.234722,6.5306478,4.021785,-2.5020754,2.2916763,-4.837925,4.8664823,-5.6616874,4.7289405,-1.3739893,0.41195115,7.4969373,-0.08335984,0.88937724,8.030125,-12.038847,0.31960338,3.898048,-6.4003315,-0.013621778,-3.1481655,-0.6919599,8.208405,1.6706562,-3.4302511,-4.15406,7.5623627,-6.202726,-2.1471777,-3.7536144,5.817306,8.609805,-0.36662307,5.934065,10.255038,1.3366035,-6.5037932,3.536789,-4.0164165,5.168091,4.0953164,4.953913,6.1953154,3.0987139,9.821799,4.491131,3.0902362,-3.4228926,-3.9526503,0.06575049,2.195596,4.9826465,3.4704726,5.336762,-1.5350904,-0.10097274,10.908342,7.229341,1.8127865,5.404613,-2.3153527,-0.69746983,-1.3748838,1.145268,2.5196402,0.45936948,-0.009482829,6.7670536,7.3326116,-2.7345438,-8.644173,-11.679354,7.7877545,-1.9674139,-8.320615,-3.8727217,-2.2812712,-6.2201786,12.115312,0.42612252,-3.8103838,20.41298,17.177198,7.549399
cocktail-2,-3.3938746,2.2500348,6.6617556,-3.514661,-3.2143567,0.6492712,-5.8914895,3.1998203,2.59962,0.44571918,6.0615,-8.542995,12.893501,5.431261,4.2401323,3.4124339,10.078717,9.055076,-3.7734847,10.842354,6.71783,-8.178229,4.1481843,-17.669874,-1.8178617,15.66767,3.9261274,2.322986,-4.6066117,-3.0613785,4.227836,8.026644,3.0124168,-2.753752,8.747019,5.3531804,11.871858,-10.313553,14.791669,-1.2684649,-0.4019914,11.214684,3.246561,-6.7456098,3.220023,-6.3540864,4.7650046,3.2066987,8.391632,2.807777,-2.0488358,2.0251973,-3.257674,-8.155789,-4.739447,-5.6950507,1.5952151,-3.2538185,-6.074873,4.2156973,0.5931962,8.5433855,-0.6782566,-8.5521555,2.99999,2.6790056,-3.248231,-1.397522,9.8688135,-3.768123,5.0845046,4.7922826,-0.061214957,0.24560253,-2.066871,9.683472,6.312907,-4.6421833,-4.164625,2.3985457,5.7245603,-9.030934,11.538357,-3.5580308,0.96609694,11.645133,2.824796,-1.8374574,-0.5177199,-2.9567924,0.79852027,-2.8862674,5.5923643,11.950951,10.3641,-2.1647098,3.1717868,-4.5371904,8.091994,12.267211,8.0157995,-1.7749771,12.82567,1.7192277,1.3080114,-0.58375704,4.1482353,-5.297212,11.782876,2.8603833,3.4649124,-6.791968,6.3595123,6.4110365,3.2625136,-1.8981483,2.2059977,-4.6888003,4.4620333,-5.7925153,5.266362,-1.262153,0.44196564,7.2842712,-0.4165897,0.9658884,8.142008,-11.755422,0.8446061,3.951031,-6.0974517,-0.12357808,-2.9381838,-1.143188,8.145468,1.5087957,-3.7026837,-3.718287,7.9889503,-5.487855,-2.3925257,-4.04816,5.1318583,8.211617,-0.90747356,5.8472843,11.312207,1.2283548,-5.1609745,3.2251396,-4.4849787,7.3573465,3.894006,5.3652706,5.74241,2.857578,9.962333,4.931537,2.7925117,-2.721153,-3.6350002,-0.9969156,1.9518422,4.987821,3.832127,6.982906,-1.5596347,-0.17022495,11.143275,6.778423,1.7519704,4.6704235,-1.8345879,-0.8093018,-1.248788,1.3170513,1.7177925,0.32726815,-0.69648063,7.1779666,7.4276843,-3.3113403,-8.431643,-11.507674,7.092308,-2.5331147,-8.242964,-4.484364,-1.869577,-6.7660227,12.382618,1.0991493,-3.7329955,21.720047,17.713268,8.22795
cocktail-3,-4.112312,3.9325392,7.1610217,-5.7538958,-3.781581,2.9719229,-5.0833726,5.422059,-0.875248,-0.8365164,5.4748383,-6.5461516,9.872196,6.989783,3.9887156,3.6309254,11.235271,7.969235,-3.784801,8.704599,5.957907,-5.785333,3.4005187,-16.938454,-0.71715,14.361467,3.7810435,2.7923615,-2.3804777,-2.001038,4.0757217,6.9748645,4.861541,-2.4110615,8.278296,3.7881658,11.304415,-9.678207,14.280299,-1.4187298,-0.3137146,9.774045,4.204657,-6.866187,1.9044727,-5.3654904,4.7184515,5.3880253,7.6024623,3.33191,-1.5306659,2.3330514,-2.9073522,-8.226958,-5.016633,-4.549419,1.5624657,-2.9148278,-6.369024,4.91271,1.7866673,8.043039,-0.23996954,-7.3054543,3.5435944,2.7950532,-2.9660482,-0.75895375,9.0592785,-3.9915848,5.6963015,4.242415,-0.08175558,0.6534889,-1.589454,10.616581,5.021341,-4.0958285,-3.5010223,2.301992,5.132074,-8.297902,11.137877,-3.1661537,0.5462071,10.856799,2.7331316,-1.2258406,-0.007108866,-3.167594,1.3299478,-3.2344007,5.434498,11.390843,10.209876,-1.9290427,3.46029,-5.1372175,7.898735,12.4606285,7.6767073,-2.3659275,12.314145,1.7173519,1.6560427,-0.46125808,4.3126903,-4.843585,11.580034,2.714215,3.0410147,-7.4296775,5.9959927,6.834173,4.036821,-2.3324552,2.774826,-4.96948,5.0398393,-5.920834,5.0739846,-1.7407539,0.21135627,7.8821983,-0.73308724,0.585072,8.377885,-12.212063,0.65700346,3.9713407,-6.2410474,0.18130414,-3.4480155,-1.0315876,8.663833,1.5731587,-3.2728784,-3.9876542,8.314813,-6.5405884,-1.9509774,-3.189967,5.9699974,8.888515,-0.28084445,6.300618,10.172949,1.0715065,-6.7799234,3.7896714,-3.7489765,5.362925,4.30964,5.8099904,5.0964384,3.1966648,11.710173,4.9108624,2.0285218,-2.4279673,-4.8775573,-0.22536795,1.1823004,4.3506713,4.4243455,6.0706058,-2.1844397,-0.7325177,10.872127,6.6148334,2.0317464,5.18628,-2.3187277,-0.8098,-0.4225819,2.1488078,1.2961055,0.9595554,-0.59925276,6.7462683,7.3051558,-3.448541,-8.413661,-11.964802,7.2715807,-1.858754,-8.5520115,-3.3100233,-2.2128985,-6.842801,12.135773,1.5183377,-4.606636,20.254152,16.850548,7.5642037
cocktail-4,-5.4753313,0.70053047,5.0002007,-6.1479464,-3.9489481,4.0585794,-6.6038685,6.820542,1.4130296,-1.4912221,6.817553,-9.256064,10.3319435,4.279001,3.5910323,2.3418117,9.239306,10.143889,-2.6433969,10.679241,6.637005,-7.099712,5.4398055,-19.155766,-1.2444412,14.193854,4.3251967,3.4139967,-3.1655257,-2.4329562,3.6645157,7.361879,4.1640153,-2.814165,8.780187,4.19814,12.4915,-10.828878,15.0930195,-0.36610287,0.51821715,10.145067,3.8266475,-6.0573764,2.154584,-5.6015844,5.3395214,4.5439315,7.43718,2.187302,-1.8022242,1.3696704,-1.4388425,-9.236239,-2.9414032,-5.270404,2.2128215,-5.2949257,-7.372663,4.7265954,1.76757,7.647632,0.26316336,-6.8900228,3.276832,0.3364766,-1.3252802,-2.0482004,8.652022,-2.8939595,6.047872,4.69494,-0.5705086,1.0331619,-1.9986134,8.924529,4.706078,-5.0272274,-4.0101414,1.2065536,5.588097,-8.577711,11.738767,-2.7156103,-0.6534982,11.0173,1.3885356,-1.9487287,-1.8405962,-3.4876695,1.2013315,-4.3990927,4.716436,11.863138,10.607087,-0.6567409,3.4696171,-3.0041482,7.907708,11.232625,9.69609,-2.2023816,11.939314,1.161698,1.8410093,-0.9221882,3.8331451,-5.167802,11.828401,1.9125302,2.9534962,-6.7756248,5.178368,5.929312,3.371009,-3.1359873,1.89502,-5.887414,5.052137,-6.7553453,4.661361,-0.5845238,-0.10517489,7.7014456,-0.060008176,1.1673819,9.25193,-11.613567,0.3983919,4.6386027,-6.4773083,-0.11730063,-3.831847,-1.2979406,8.975489,2.126067,-4.1769834,-4.5378327,8.130512,-6.17327,-2.4093182,-3.8768075,4.8634644,8.054694,-1.2865725,5.4293056,10.518024,0.8215072,-5.8756747,4.617819,-5.7483916,7.5241594,5.441176,2.9543173,6.5205493,3.9684453,10.363019,5.2939587,3.022681,-4.3728037,-4.846576,-1.2315865,1.2808156,3.3130472,2.8579764,5.633107,-1.2340795,0.24687344,10.010003,6.7924957,2.8322508,5.051274,-2.167935,-0.3606773,0.06092281,1.8654912,2.027939,-0.16865584,0.6719032,6.5646696,8.460049,-3.3718953,-8.893402,-11.478245,6.7623324,-2.28899,-8.585431,-3.699996,-1.5084438,-6.85284,10.367381,4.376297,-3.4193218,22.255068,18.246355,7.514552
cocktail-5,-4.7578683,3.3416233,5.24501,-7.026351,-5.091389,3.4103274,-4.970727,4.3144627,-0.6583814,0.01270637,6.1844835,-5.828597,9.857539,5.6024427,1.3093426,2.6842728,10.14526,7.8587184,-3.0449235,9.308771,6.6119657,-5.542852,5.534647,-17.30584,-1.5682209,14.869178,3.6353161,3.7560794,-2.7619586,-2.9822283,4.4910684,10.215183,4.329999,-3.2705462,8.280527,5.1829953,11.2309885,-10.2828045,14.460532,-1.9601771,-0.22044069,10.444154,3.816751,-6.2902946,1.7381332,-6.4575357,4.4054165,4.2411237,8.274613,2.339693,-2.376156,2.1948833,-2.5020473,-8.103964,-4.4804177,-4.350074,2.508845,-2.8464487,-6.743814,4.117066,1.406784,8.112039,-0.23901653,-7.887526,3.4379697,2.1776078,-2.520723,-1.0782512,9.306872,-3.1686995,5.58401,4.8874307,-0.63875055,0.18865962,-1.6656266,9.852726,5.5316973,-4.3470907,-4.024956,1.7626511,5.843599,-8.022673,11.167913,-3.7657273,0.21096584,11.307345,2.4290712,-1.348756,-0.44153672,-3.9827805,0.6641388,-3.504773,5.903127,12.138141,10.886172,-2.4688392,3.9415567,-4.4704723,8.320238,12.99317,8.810442,-2.5476038,12.84781,1.2758603,1.2890047,-0.9962311,4.082763,-5.6458936,11.512501,2.344915,2.453485,-6.3457537,5.1223097,6.381891,3.6230884,-2.4720945,2.859182,-5.4995265,4.6557074,-6.0379996,4.2902675,-0.979955,0.7014575,7.6298466,-0.46977374,0.2384613,8.867601,-12.2713995,0.3132118,4.6600513,-5.741275,-0.46039006,-3.3941987,-0.41792756,8.077117,2.122809,-4.0811243,-4.2012057,7.8737087,-5.204949,-1.7268775,-3.8447978,4.7552843,8.781227,-0.5455748,6.238397,10.13035,2.0137568,-5.5686984,2.2112103,-3.2066817,6.5900774,5.2949967,4.9715567,5.946614,2.731015,10.426774,4.5306535,2.7718673,-3.5018356,-4.439055,-0.21495853,2.2709527,4.647951,4.7330327,5.4223404,-2.002415,0.014081547,10.79796,6.3818088,2.2370083,5.6056867,-1.800646,-1.3261949,-0.4576697,1.6262954,2.5951521,0.24103126,-0.032667466,6.6026206,8.033608,-2.5734653,-7.5222783,-11.915188,7.3044724,-2.4179084,-8.020422,-4.010264,-1.5933849,-6.439103,12.063081,1.1692246,-3.8222892,21.673891,17.388971,7.061728
cocktail-6,-4.9528594,2.8983674,6.5645585,-5.317061,-2.4187891,3.5591025,-5.4274244,4.4810424,-0.5627487,0.054912083,6.515063,-6.25771,10.347917,6.557409,4.084901,2.2593753,9.206038,9.648544,-2.7231557,9.27066,7.4545074,-6.001198,5.6614876,-17.893414,-1.6598752,15.324363,3.7877965,4.015183,-2.864442,-3.253284,4.2590275,10.325084,4.6716433,-3.1395798,8.386473,5.3633113,11.535866,-10.845683,14.711294,-1.6744496,-0.053340316,10.679125,4.2441244,-5.750061,1.5293218,-6.2231717,4.3467765,4.109589,8.282089,2.0863419,-2.6596153,1.9722737,-2.7304451,-8.314874,-4.85608,-5.508288,1.7548398,-3.8392346,-7.082626,4.558713,0.8580753,8.098548,0.07019136,-8.284572,3.1762629,2.291319,-2.1631262,-1.2711691,9.502735,-3.4553018,5.703224,5.2725177,-0.76037246,-0.29817432,-1.4856607,9.466622,6.1220756,-4.5618443,-4.635392,2.3011336,6.344095,-9.162555,11.9256,-3.8413916,0.5532058,11.626317,2.5403051,-2.1892111,-0.6515649,-3.9341862,0.31337723,-3.0163693,5.510841,12.588296,10.905794,-2.3734305,2.867267,-4.312245,8.766975,12.73118,8.689589,-2.1909013,12.310518,0.84741884,1.1403188,-0.7759267,3.685995,-5.6948624,11.883192,2.324995,2.8000655,-6.441301,5.920842,5.8950205,3.3404453,-2.0922651,2.394349,-5.37565,5.2757382,-6.3276005,5.014734,-1.0028473,0.046618916,6.808662,-0.16378279,0.18361183,8.899159,-11.461382,0.6032015,4.532543,-6.6771493,-0.2932995,-3.3110332,-1.1116006,8.702426,2.0564382,-4.1377587,-3.790505,8.329673,-5.79444,-2.4138339,-3.4555452,4.738344,8.401432,-0.81031215,6.8641357,9.870113,1.3296373,-5.138708,3.6529074,-4.7467313,6.4060326,5.8900137,5.3667183,5.754623,3.646582,10.515318,3.9783154,3.1436145,-2.7440577,-5.1400995,-0.19756092,2.5354233,3.8532946,3.7864468,4.5245137,-1.9899725,-0.5664821,10.4905815,7.1052504,2.368231,4.978383,-2.2404878,-1.3496865,-0.57266814,1.4635721,1.4613291,-0.044865392,0.116003275,6.817771,7.6627555,-2.4870105,-8.620885,-12.2426195,6.7091746,-1.8399608,-8.537347,-4.385937,-1.5843395,-6.6266174,11.854363,0.7800042,-3.97412,20.834404,18.197676,6.9509006
cocktail-7,-3.4612777,1.0272036,4.696874,-3.7402399,-3.7895637,1.0078202,-8.058574,4.781641,0.6424872,1.430959,7.269508,-5.7038736,10.980343,5.8140287,1.7321266,4.938538,9.455881,9.291121,-4.8537893,9.527454,5.3248835,-6.812314,4.5121555,-19.79717,0.75601894,14.523653,4.6852975,2.9854712,-4.7982364,-0.69134015,4.1711855,9.890017,4.346227,-2.1213977,8.754749,4.5886493,12.498183,-11.543531,14.179403,-2.0175202,-0.15594256,10.912722,3.4822934,-5.6887326,1.53227,-5.6390047,4.972345,4.8507347,8.056052,2.7704809,-2.9703474,1.7275207,-3.2547905,-7.580774,-4.153956,-5.17196,2.1686265,-2.8299146,-6.432541,4.6289062,1.20247,7.490662,-0.33961383,-9.099261,3.8846097,2.3610797,-2.8821096,-1.3344102,8.831891,-3.562268,5.599619,4.6446023,-0.67414534,0.42856357,-1.1861831,10.136409,5.805568,-4.8005652,-3.714101,1.6269912,5.494259,-8.231959,11.586373,-3.187849,0.40155613,10.971374,2.4708805,-1.6648039,-1.3244306,-2.9350147,1.3704132,-3.8560574,4.756326,12.087955,10.593896,-1.7698284,3.6107054,-4.2285256,7.4689956,11.93686,8.338333,-2.028393,12.914938,1.2561026,0.54504293,-1.3574101,3.3044176,-4.716888,12.174652,2.8559122,3.0469704,-6.363802,5.6351895,6.32935,2.9360936,-2.153517,2.6511693,-4.6082606,4.2235947,-6.266994,5.3606763,-1.1361957,0.00773266,8.012761,-0.56930965,1.369337,9.17056,-12.125207,0.68617046,4.655309,-5.893866,-0.01020573,-3.757333,-0.7255249,8.498491,2.1928978,-4.3662896,-4.676294,8.650229,-5.6568627,-2.8749778,-3.4577417,4.8817997,8.850201,-1.0349382,5.779521,10.691859,1.8054588,-5.6875944,3.7173417,-3.7610877,7.1345673,5.9368033,4.8444614,6.6216407,3.0354395,9.733158,4.6093493,3.790805,-3.9677577,-5.4438896,-0.88772035,2.62425,3.5183723,3.5373225,6.0220037,-1.7569296,-1.1015673,10.958471,7.4753585,1.9122157,4.8009934,-2.154751,-1.0114956,-0.4597112,2.2450354,1.2498974,0.49274376,-0.124899074,7.077734,7.9344044,-2.8978138,-7.0506825,-12.019584,7.024506,-2.259265,-8.309547,-4.1610107,-2.0785952,-6.596513,11.876156,1.3340341,-3.1850052,21.163652,17.70061,6.883376
cocktail-8,-2.3118985,3.4328086,3.7018557,-4.071317,-4.297722,2.7441242,-5.1210065,5.4928055,-0.7363001,-1.0846753,5.182801,-6.026357,9.89541,6.4346743,3.4958563,3.544192,11.48606,8.156065,-3.787825,8.487482,5.5897913,-5.9935446,3.4759874,-17.014498,-0.083461314,14.462619,4.194954,2.067388,-5.807755,-1.7557917,4.434158,7.918311,4.522716,-1.5283217,10.085976,3.9257336,11.373589,-9.968883,14.191867,-1.4361781,-0.476708,10.098303,3.999726,-6.680072,1.3710887,-5.871351,4.808168,5.283278,7.826842,3.079288,-1.948047,2.3654878,-3.1565976,-8.214927,-4.6262474,-4.598034,1.9010335,-2.9150949,-6.477804,4.7407885,1.6079282,8.249542,-0.42001688,-7.6602855,3.6355846,2.5861797,-3.031777,-0.87233675,8.893659,-3.8822198,5.4934063,4.0085454,-0.20152585,0.85071796,-1.7604966,10.371454,5.0470943,-4.36685,-3.6200154,2.1113806,5.193513,-8.306376,10.8864155,-3.3219993,0.7288666,10.902462,2.4955804,-1.1482306,-0.17979153,-3.5269265,1.4605798,-3.389584,5.5309753,11.377456,10.342422,-2.42423,3.7095528,-4.8307843,8.15731,12.861885,7.9194717,-2.21135,12.102529,1.5874381,1.5352474,-0.5349681,4.1798797,-4.723106,11.319573,2.574209,3.2443345,-7.2261667,5.6876,6.5736003,3.8637757,-2.8892834,2.9938958,-5.2961063,4.648347,-5.8178697,5.009447,-1.6857085,0.39977163,7.8755064,-0.8378358,0.65229857,8.90085,-12.335149,1.1225672,5.043532,-5.125447,-0.39962006,-2.8982594,-0.7732013,8.429022,2.4682677,-3.5306966,-4.7134066,7.265442,-5.85377,-2.1625998,-3.1382184,4.6097517,7.8034496,-0.8340037,5.5965304,10.913271,0.9710089,-6.045837,3.9217353,-4.1124983,7.257694,4.839411,4.655224,5.325459,3.8828542,9.4183235,5.2897043,3.3490684,-2.5936444,-4.427444,-1.4521627,1.0294422,3.8689432,3.8056824,4.9327397,-1.2792689,-0.67218035,10.639013,6.6693625,2.684961,5.465231,-2.0233252,-1.0172203,-0.21427678,1.7422096,1.1379884,0.36139756,0.29189378,7.3633227,8.243146,-2.8772154,-8.052547,-11.868933,7.0549865,-1.7493836,-8.872098,-3.4390051,-1.4318137,-6.01336,12.561311,0.9615518,-3.4022076,21.127949,18.012344,7.6286483
cocktail-9,-3.3581064,1.8451387,6.231394,-6.069746,-3.39782,1.7546589,-6.3700805,6.705867,2.0016298,-1.3720958,8.78173,-7.836946,11.572854,7.751929,1.6366954,4.138276,8.928372,10.177063,-2.705318,10.834894,7.260548,-6.4148903,4.9846644,-18.183079,-0.7535921,15.389842,3.3610976,3.157424,-3.7999053,-2.342512,2.333225,7.8377767,3.7899563,-2.9050636,9.263288,5.1484346,12.683508,-11.141676,13.854573,-1.6501096,-0.7625767,10.571002,3.7726364,-5.708474,2.9034083,-5.394623,5.019899,4.2260027,7.8464437,2.096056,-2.106416,1.6758517,-2.3041968,-7.1540604,-4.0161214,-4.3722377,2.8121548,-2.9877214,-7.575982,3.1486485,0.8024196,7.198742,-0.08496134,-7.643546,3.7290459,1.8338373,-2.7740364,-2.1778703,9.1719885,-2.7097764,4.2999067,3.928486,-0.9992185,0.6531332,-1.2019283,10.376829,5.395687,-4.9839892,-4.6433005,1.170223,6.6337495,-8.136706,12.215614,-3.1783357,-0.2312273,11.538083,1.8984185,-1.2251906,-0.76463825,-3.345455,0.7695491,-3.817572,5.9084463,11.837145,10.832891,-1.5502363,3.8051574,-3.706515,7.7280145,11.859233,8.945549,-2.100997,12.539343,1.2707603,1.8294945,-0.5208982,3.627423,-5.063917,12.447281,2.5969553,3.381359,-6.3701267,5.459889,6.1829805,3.2886505,-2.7039435,2.4237638,-5.281854,4.8930993,-6.3495455,4.4617014,-1.4217229,0.24695353,7.053512,-1.3484339,0.7689102,8.445332,-11.5672035,0.20881695,4.155807,-5.5099335,0.24040043,-2.9022276,-0.11672877,8.793748,1.100914,-3.3012316,-4.542318,7.723836,-6.1945767,-2.5108445,-2.888752,4.2043962,8.148993,-1.4271333,6.1740913,10.590253,0.30721432,-6.6364536,4.447703,-5.6047626,7.1086006,5.711762,3.2405753,7.3215914,3.0032146,10.6594305,5.912383,4.166147,-3.885429,-4.620021,-0.88765335,1.4839466,4.405901,3.0643024,6.1971745,-1.8828505,-0.9491701,10.740055,6.703767,1.6768595,5.086886,-2.4890792,-0.31124216,-0.1203166,2.1106298,0.8738394,0.67875034,-0.121178605,7.199536,7.5992785,-2.9729438,-7.54694,-12.480837,7.453421,-2.0751894,-8.802183,-3.892402,-1.8258793,-6.275349,11.855672,1.0941722,-2.9099834,21.548092,17.379112,8.016766
heap-0,-3.8006263,1.2664942,4.0509586,-2.099391,-2.8030207,-0.8067621,-7.0671687,1.1447982,-2.9398456,1.6692241,7.084144,-2.917527,6.740288,4.1706705,-4.3861732,1.1598729,10.429769,4.382355,-3.954411,4.007316,3.4769256,-3.5070794,4.9784503,-13.499876,-1.4781976,11.762756,0.3353946,0.38017648,-2.8927453,5.420838,2.0411694,2.0591378,-0.09074131,1.7033774,4.7916074,2.1675253,6.674016,-9.01949,-3.867604,7.5526137,4.7520003,2.2696245,-7.9197445,2.8505628,-12.45398,6.140437,4.7831697,8.5165415,-6.8191485,5.9260488,9.290992,4.7372456,-13.572117,-1.3329943,-2.0550196,9.450462,-9.660523,-4.996822,-7.247312,9.822082,-7.2717404,6.383321,-14.346086,-2.229944,-15.367329,4.6499963,-9.999395,-5.6265903,-8.701085,-0.2823252,-5.047712,-15.135832,-8.540455,4.497336,-8.198312,9.600389,-8.067021,9.511989,5.089234,10.833491,-11.447244,4.6895313,2.0233898,0.46127436,-6.6289506,-2.5269449,1.4218293,4.3318343,-3.1647317,-14.067632,-4.2853355,-5.6524734,0.36405498,5.670124,3.76451,4.3528423,-2.2384398,-4.0303016,4.229341,7.373831,4.0080204,-2.4549148,7.611376,0.44397268,-2.7864707,0.3691103,1.2593708,-1.8092864,6.956537,-2.079855,4.854244,-11.115289,7.72602,3.0818498,-1.3400153,2.1476622,4.773364,-1.6614879,0.5004333,1.9959801,1.4874741,2.6244562,0.7159759,3.7527092,3.0247018,-0.7778407,-2.892103,-3.4603746,9.674832,3.475202,-4.373124,-6.7033973,-5.498915,-6.1408844,4.6914597,-4.0916142,-8.640212,-0.8678593,9.229105,-11.843536,-8.211108,-2.6636546,1.1686788,8.028915,1.89768,10.998511,14.211001,-7.1927643,6.2997804,2.1476262,-16.655018,-1.1210597,-5.6777387,3.5176628,-1.9854861,1.227208,0.27249306,10.603014,-23.198748,-1.6583887,-21.037123,-6.4901986,-3.4048665,0.41323212,-17.570967,-3.6891828,-6.6900525,6.515318,-3.6768749,5.2115645,11.080011,-7.133941,-7.478151,-9.826221,-11.965122,0.9755769,-8.201601,-15.768914,15.700732,0.17507808,-1.5170859,-8.990703,-18.281792,-2.6702607,24.885847,-3.442786,-11.9025,-12.633995,-5.6514616,-12.958439,10.557796,-7.5449314,7.626818,3.2409408,17.814114,-1.034101
