id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1
banana-252148,-3.015193,-8.599081,-2.8946912,-8.534136,-2.8690283,-8.499511,-52.168724,-9.297111,-52.225357,-9.286276,-52.283245,-9.274596,-52.325382,-9.266432,-52.413437,-9.250148,-52.474796,-9.234864,-52.474796,-9.234864,-52.52361,-9.223349,-52.52361,-9.223349,-52.543034,-9.219907,-52.715157,-9.194533,-53.349876,-9.112603,-53.4324,-9.103375,-53.502834,-9.098937,-53.535812,-9.098803,-53.572533,-9.102042,-53.926174,-9.169329,-54.061073,-9.181209,-54.118656,-9.184511,-54.181908,-9.183241,-54.24227,-9.171762,-54.899437,-8.980912,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.294544,-8.113885,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091,-55.304,-8.11091
banana-254842,-1.2831838,7.158884,2.4214208,3.2290766,2.5297735,3.1712973,2.5300748,3.171455,2.611111,3.1296299,2.9451904,2.949848,2.9996593,2.9274585,3.0939312,2.8799317,3.1298718,2.8650343,3.1758146,2.8430274,3.2296026,2.8178957,3.2740018,2.797012,3.3192925,2.7784684,3.3192925,2.7784684,3.3422732,2.7654998,61.36405,9.862123,61.39915,9.852899,61.456413,9.835711,61.47689,9.829249,61.49721,9.823027,61.532806,9.812133,61.545727,9.808344,61.545727,9.808344,62.365227,9.794008,62.400124,9.792218,62.433445,9.78236,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.460648,8.839394,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435,63.46089,8.839435
banana-255645,7.9428215,4.8978877,8.260344,5.0184107,8.469661,4.9163594,8.521605,4.7091246,8.483089,4.6073866,8.476491,4.574513,8.480472,4.5488167,8.476412,4.592213,4.1019754,-19.58006,4.115708,-19.556473,4.1137743,-19.561697,4.1009493,-19.570051,4.081582,-19.573524,4.0660458,-19.592281,-49.97144,-30.111902,-49.987415,-30.114553,-49.987415,-30.114553,-50.013832,-30.11885,-50.02943,-30.121439,-50.047485,-30.12445,-50.40461,-30.181099,-50.491543,-30.19505,-50.625126,-30.216576,-50.724106,-30.232714,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.256462,-30.491188,-52.26592,-30.49267,-52.26592,-30.49267,-52.26592,-30.49267,-52.26592,-30.49267
banana-265909,1.873455,-1.0813935,1.9062088,-1.0290171,-21.538515,2.71345,-21.577261,2.715663,-21.60935,2.7228389,-21.65105,2.7309632,-21.687052,2.7433825,-21.711082,2.7427795,-21.721779,2.7358792,-21.721779,2.7358792,-21.73206,2.7310922,-21.738684,2.7268968,-21.766628,2.6953974,-68.29925,0.7041914,-68.376335,0.6958623,-68.4334,0.6884984,-68.47758,0.68124354,-68.52802,0.6702954,-68.62002,0.6430614,-69.02035,0.49723035,-69.07414,0.47669712,-69.100334,0.46571994,-69.179474,0.4357001,-69.33541,0.4071464,-69.38538,0.40134838,-69.953094,0.35385007,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73887,0.8725587,-70.73916,0.8725296,-70.73916,0.8725296
banana-269705,5.665631,0.72343665,6.2573876,0.76912284,6.3219976,0.8106479,12.047422,8.978172,12.090646,9.073009,12.116491,9.127034,12.157308,9.217492,12.16628,9.230976,12.168196,9.236163,12.172729,9.24509,12.1824045,9.256794,12.188905,9.2627,12.203685,9.277039,12.220717,9.288965,56.72868,-31.843859,56.75417,-31.862736,56.779903,-31.88193,56.794353,-31.892723,56.912045,-31.98035,56.970177,-32.0233,57.037155,-32.072655,57.117348,-32.131386,57.1622,-32.16403,57.21532,-32.202507,57.283035,-32.251278,57.374825,-32.31699,57.497093,-32.403854,57.823963,-32.633205,57.823963,-32.633205,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,57.8839,-32.673313,58.019524,-32.755554,58.5688,-33.04911,58.874813,-33.210068,59.077854,-33.31644,59.45147,-33.5105,60.689613,-34.144028,60.859917,-34.230644,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.89034,-34.24609,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.89034,-34.24609,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105,60.890366,-34.246105
banana-274751,3.7095034,-2.232159,3.686802,-2.381666,7.295385,-13.4278345,7.360773,-15.458284,6.5640755,-21.551235,6.5231957,-21.688591,6.529116,-21.724506,6.529614,-21.723503,6.5222898,-21.734037,6.501807,-21.747765,7.3527093,79.406265,7.397622,79.49654,7.416874,79.533646,7.4428325,79.58219,7.4518347,79.598816,7.47789,79.6465,7.4945602,79.67671,7.6627097,79.9835,7.680885,80.01652,7.930075,80.46805,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.48915,81.331215,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375,8.488069,81.33375
banana-282401,0.9660374,10.437509,1.0297276,10.474944,1.0762348,10.502632,1.1035542,10.519545,1.3615347,10.841964,1.3838743,10.876949,1.3956002,10.899837,1.401955,10.91493,1.4289474,10.972125,80.790886,-2.9825299,80.81789,-2.9969065,80.84893,-3.015981,80.87976,-3.0346375,80.90244,-3.048911,80.90244,-3.048911,80.90244,-3.048911,80.91105,-3.0568051,80.937645,-3.0857785,81.490326,-3.9787204,81.523674,-4.0021667,81.80991,-3.9976566,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.94103,-3.7617543,82.9423,-3.7621024,82.9423,-3.7621024,82.9423,-3.7621024,82.9423,-3.7621024
banana-284154,-8.148618,8.980312,-8.242324,9.043783,-8.450905,9.18285,-8.450092,9.183803,-8.450044,9.18421,-8.676911,9.2370825,-9.020869,9.362481,-9.047325,9.371185,-9.066968,9.376507,-9.099921,9.385799,-9.167573,9.404442,-9.24534,9.423217,-9.298935,9.434311,-81.45837,-5.752618,-81.49425,-5.738623,-81.509026,-5.7325664,-81.509026,-5.7325664,-81.515625,-5.7301083,-81.55308,-5.7160344,-81.57824,-5.7062,-81.60558,-5.696602,-82.97609,-5.938627,-83.05364,-5.909603,-83.05364,-5.909603,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828,-83.49144,-4.5634828
banana-289819,-3.6048727,4.495338,-3.7645543,4.623866,-3.7905183,4.6642547,-4.0718813,4.8379803,-4.32876,4.9340887,-4.851965,5.108775,-5.0183787,5.163046,-5.0183787,5.163046,-5.0310216,5.1658435,-5.0310216,5.1658435,-5.0713654,5.176192,-5.0846496,5.177621,-5.09756,5.1777973,-63.28432,-21.713644,-63.303246,-21.752335,-63.31129,-21.76942,-63.31963,-21.78718,-63.328934,-21.807068,-63.328934,-21.807068,-63.334354,-21.817858,-63.373962,-21.89412,-63.589863,-22.322296,-63.6034,-22.349878,-63.629086,-22.400675,-63.629086,-22.400675,-64.54556,-22.935902,-64.59599,-22.98572,-64.60752,-23.049103,-64.60752,-23.049103,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359,-63.864277,-24.128359
banana-292765,9.138449,4.688651,8.857345,5.7833858,8.749323,6.142863,8.665605,6.332419,8.491129,6.4836097,8.418618,6.5436573,8.326755,6.600511,8.267936,6.6287074,8.254484,6.6345215,8.230618,6.6410956,8.200337,6.6669416,26.59927,67.40653,26.605103,67.45512,26.616266,67.55374,26.626564,67.648254,26.639038,67.767715,26.656218,67.94003,26.667246,68.0592,26.699312,68.4517,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455,26.784464,69.603455
banana-293121,10.548273,3.7349334,10.986007,3.5970979,10.212596,-13.391488,10.03607,-13.832561,10.084266,-13.934462,10.1504755,-13.944874,10.145741,-13.949266,10.134297,-13.957737,-31.668701,-42.63461,-31.732439,-42.64853,-31.792078,-42.659973,-31.828373,-42.666416,-31.854122,-42.670887,-31.87476,-42.67443,-31.931732,-42.683952,-31.948847,-42.68672,-31.986307,-42.69265,-32.00679,-42.69582,-32.118183,-42.712467,-32.230377,-42.728573,-32.312668,-42.740032,-32.596603,-42.777687,-33.036995,-42.832935,-33.401833,-42.87494,-33.587173,-42.90018,-34.61082,-43.056217,-34.61082,-43.056217,-34.615013,-43.056854,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.615013,-43.056854,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.61082,-43.056217,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.615013,-43.056854,-34.619755,-43.057575,-34.615013,-43.056854,-34.615013,-43.056854,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.619755,-43.057575,-34.624783,-43.05832,-34.624783,-43.05832,-34.619755,-43.057575,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832,-34.624783,-43.05832
banana-296337,-4.9546547,-7.4698415,-4.99538,-7.4386806,-9.268684,20.309057,-9.261227,20.417633,-9.254236,20.557638,-9.232353,20.662754,-9.216086,20.759754,-9.207944,20.82277,-9.202795,20.90194,-9.198635,20.933863,-9.192136,20.97021,-9.183217,21.009806,-9.178931,21.024967,-9.169924,21.056992,-9.165445,21.066473,-9.160791,21.075941,33.60104,47.98019,33.653534,48.05329,33.660114,48.06375,33.673176,48.087364,33.687325,48.116024,33.72513,48.199505,33.748554,48.25534,33.81794,48.44059,33.97837,48.83539,34.007236,48.892544,34.027824,48.927048,34.027824,48.927048,34.027824,48.927048,34.027824,48.927048,34.035763,48.93841,34.035763,48.93841,34.035763,48.93841,34.035763,48.93841,34.035763,48.93841,34.035763,48.93841,34.035763,48.93841,34.035763,48.93841,34.051517,48.958416,35.8227,48.707478,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562,36.276012,49.21562
