id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-10,5.2100096,14.218338,8.120982,20.532162,6.967202,19.262281,8.633995,15.670279,7.034876,19.10417,6.472881,21.543718,6.50447,20.775673,6.700249,17.444008,5.1067705,16.085314,3.5314775,14.5577965,3.0297956,14.055717,2.0929542,12.429832,1.228812,13.354801,0.53748715,6.154704,0.8299246,9.34873,-0.4868077,7.707324,2.148374,7.25317,0.7173766,7.0236163,0.48968363,4.8124285,-2.648801,3.2574549,-1.2001991,2.054926,-1.8285505,1.9487,-3.0739293,1.2250943,-3.1244917,1.9642756,-2.640564,2.1624136,-1.8233566,2.483127,-1.8282393,3.1560533,-3.57584,4.262785,-4.4243965,5.5083823,-4.264045,6.342436,-3.5364184,4.9765215,-4.288447,2.9068747,-6.5146527,1.2576271,-4.0762773,-1.5583825,-4.8035145,-1.9619602,-5.9100122,0.92786145,-7.634917,1.9209051,-4.5037284,2.6778045,-3.4738817,2.616631,-6.431365,2.5729825,-4.4995556,3.5324378,-7.6939077,0.2575817,-2.913709,4.170609,-0.549863,4.881917,0.69901866,3.923318,0.4960996,2.847694,1.2085831,3.0186021,0.9329628,2.803613,0.9086392,1.6819478,-0.425264,2.586155
c0-11,4.4680705,19.025452,5.5111923,20.696579,7.0302544,19.072384,6.4716406,17.327126,6.6684957,17.941975,7.0764604,21.710234,6.3090935,16.14539,4.551265,14.798967,4.0728197,15.460047,2.8930912,13.9849415,5.449412,13.183555,1.7843845,10.250507,4.002727,6.089302,7.239134,2.9678693,3.9758787,8.987955,3.2227876,6.208822,4.2851524,8.293345,1.6278434,8.681591,0.93589437,4.1427603,-0.2090671,-1.2618256,-1.7735131,0.25579882,0.20137763,0.58126515,-0.46361554,-1.6561986,-2.403748,-2.5344973,-1.1419245,-0.3693294,0.14972883,-2.2626033,0.79746497,-3.1474512,1.3084301,-3.984694,-0.4951382,-4.5604987,-0.67709434,-4.71994,-1.0632825,-4.3341827,-0.22886461,-5.5084863,0.33598244,2.7547395,1.0319035,2.3010545,2.571653,2.8138697,2.4163485,1.4828259,3.9375606,1.2082653,1.9409935,-0.7302631,0.59172386,-1.5327194,-0.8406795,-2.6355581,-0.6062236,-1.5205271,-1.7368855,-2.107792,-1.3955255,-1.9503152,-2.0140667,-0.6427503,-1.2132263,-0.67315066,-2.4447613,-0.24946427,1.6250684,1.020699,1.5674005,0.18530154,-1.6011219,0.7235756,3.7424831,1.5858777
c0-12,8.972643,16.687613,8.092836,19.264713,7.6671224,18.25024,5.994442,20.108994,6.2700224,18.711533,5.822342,21.010216,4.8221865,23.749294,5.281083,15.93298,4.09618,14.916103,4.344921,15.172605,4.114002,13.05554,0.7383578,13.886844,1.8493903,11.684748,0.6754832,6.556593,-1.5817121,6.7718496,0.9807409,8.933522,0.46451283,7.58558,-1.046073,3.2632804,-1.1158698,3.6451726,0.18375802,1.4273374,-1.6172726,1.4915743,-3.064705,0.71433264,-4.034881,-1.2407281,-4.730272,-0.84160554,-5.2282586,0.15335524,-6.7914934,0.5532311,-9.47251,-0.3074829,-9.945198,0.24167788,-8.1585045,-0.5240165,-8.7120075,-0.7646304,-6.9112525,0.21547467,-6.526235,0.492229,-6.069526,-0.9082923,-5.2281613,0.46049395,-7.1316276,1.3579917,-8.264884,3.267068,-7.350228,4.2410154,-7.9613557,9.299675,-5.775732,6.188833,-5.774543,6.218656,-7.485966,5.456801,-4.9146957,4.4603047,-0.9547839,3.312684,-2.1144683,5.711395,-1.766571,5.719087,0.05223331,5.548104,0.7773142,4.4842486,-0.52439576,4.6332607,2.1796615,4.080373,3.144966,3.7004628
c0-13,8.245798,27.375658,12.234613,16.7332,7.178684,18.896622,8.896656,21.07995,6.8985753,18.811478,4.2853484,18.15274,2.9124365,12.042099,6.5789857,15.877363,7.7575417,13.581858,5.353365,15.243204,5.072803,12.420814,4.15254,10.381451,3.1945672,14.203879,3.7568574,6.107277,3.919324,10.291763,3.466238,7.420188,3.4029117,4.8155,1.719795,1.5716567,1.815763,4.577895,3.9502015,2.9086213,1.7158785,-0.025601983,3.147054,-0.2316117,2.5727158,0.49416462,4.2756786,-0.9994809,3.9050007,-1.1898744,2.2773142,-2.811807,3.5072598,-1.5873297,2.4511452,-1.9019984,0.5617244,-4.493181,0.7652515,-6.0645156,0.50619435,-5.61003,1.1858677,-6.6141043,1.2355711,-7.347124,0.55930597,-6.833314,1.0265554,-6.1024027,5.512683,-0.3207308,7.1874237,-0.5954106,5.158019,-0.29579568,6.378376,-3.1392627,4.8142233,-2.8979678,4.2366557,-4.095004,1.7189784,-5.276374,3.6590996,-5.5296316,4.1700583,-2.983193,-0.30881518,-4.6902404,1.511825,-4.6992273,-0.31602252,-3.9717054,-0.1576941,-3.7796528,-2.5253992,-0.80091333,-4.6797743,-1.4310213
c0-14,1.1746218,23.733295,4.145443,21.136383,6.3163786,19.220753,5.468714,17.099148,6.371457,17.646193,7.0468616,18.702763,6.083554,18.146437,6.86414,19.332655,4.586709,17.186348,4.15437,14.960612,3.6702309,12.772393,0.89010453,11.033636,2.0621972,7.055291,4.5542564,0.1967938,1.3056431,9.700063,-0.53756094,5.3491507,0.46087193,6.871371,0.80726385,5.550827,-1.0302138,4.0101795,-1.4926109,3.7472577,-2.1986997,4.011912,-3.9597802,3.928624,-4.1921625,1.9387784,-5.069556,2.5856133,-4.0301056,4.63208,-4.8325887,6.331124,-4.0847692,8.310989,-4.8940763,6.831093,-5.458375,6.6926,-3.2092266,6.529762,-4.1106105,6.272771,-3.0049958,5.001368,-0.19950637,5.214918,-1.0499914,5.4711637,-2.4146683,5.6164823,-0.25936145,6.973933,0.34861612,7.0727196,-0.99913085,4.8571286,0.27310193,6.0083427,0.18986881,5.3023496,0.38639235,4.1986775,-0.6563238,5.1857467,2.6898947,4.888914,1.4663018,4.5546327,1.9991652,3.5427356,1.2000391,4.5341816,-0.6488162,2.6991115,0.75870144,2.8643608,-0.49827743,1.7339292,-0.32511118,3.3764439
c0-15,0.8629608,14.937216,7.327751,15.573389,5.990823,19.229576,6.604746,18.622223,6.760812,18.18593,9.104961,13.857733,1.8722959,19.328081,6.019947,15.915766,3.8672562,14.596415,4.69886,14.369563,5.0887713,15.23542,5.4632306,14.258631,6.508685,13.574741,8.644793,13.805686,2.3881097,8.503259,2.1825557,6.412649,2.3991368,7.8460484,0.34979582,6.221552,-0.04410243,1.9317403,-0.3693741,2.4967332,3.405603,2.2167184,0.10464263,-0.056782246,0.6651858,0.9052446,0.41226882,-1.1859657,-1.1071031,1.9278803,-1.5047992,1.4943228,-1.1071388,1.2305548,-1.1268682,1.9262836,-0.9578722,1.8421521,1.6662838,4.2453713,2.059115,5.5045567,2.684752,5.67047,3.6835968,5.491776,2.3845062,4.180177,3.2995846,3.2142742,2.3257573,2.9518628,-1.5216526,1.3319522,-0.22176047,1.1234701,-1.5117487,1.049732,-0.61806726,1.282057,-1.0797975,0.17848518,-1.0634646,0.0013234019,-0.79287547,1.1302923,0.26273784,0.59954584,-0.06263584,0.32720542,0.29595375,-0.60964537,0.100429386,0.10462713,1.7449529,-1.3034632,3.190018,1.0299901,1.5660437,0.30992293
c0-16,12.409584,23.677017,9.606627,22.491077,5.4636726,20.809448,7.1382685,18.98508,7.209426,17.735577,6.1500306,21.252634,4.817105,22.143017,7.2488008,16.00338,7.0257363,17.323154,6.234782,17.3755,5.469596,13.723393,3.1458697,9.765419,1.9887137,6.2594852,8.438736,10.037825,0.88683534,7.706744,2.2210765,9.385502,2.3138719,3.0835304,0.9284071,2.4405174,1.3515664,3.6132803,-2.4907644,1.3338928,-1.015822,-0.11071783,-2.4817915,-0.9064981,-4.49043,-0.8682363,-6.3891563,-1.2391738,-6.656634,-1.3910842,-6.2011776,-0.57920706,-4.220475,-0.85004103,-4.2574325,-1.408848,-6.082394,-1.8407499,-7.5905824,-1.9164692,-7.23068,-0.6143242,-6.8293123,-0.2874353,-6.8908668,0.38699025,-5.2992573,-1.0980171,-4.90451,-0.53602624,-6.135003,-0.17997766,-4.187702,-0.68150294,-2.7391005,2.2425666,-1.23192,3.5501091,-1.0667834,2.9523263,-0.08826989,2.6751063,-1.7023883,1.7326841,0.27372056,-0.25458038,-0.07418966,0.24423817,2.0075538,0.7648902,2.2258873,0.74319994,3.36163,-0.10044764,3.0436385,-0.5415923,2.639412,-0.42798525,0.8656795,0.19363749
c0-17,14.204936,18.470547,12.883675,17.568506,8.92221,19.584015,8.368353,19.103643,8.197296,18.821333,11.17537,17.861935,9.095317,14.694504,5.0057025,14.387422,8.98152,15.848849,8.706431,14.987683,7.596557,12.571431,9.044562,11.171321,10.780361,12.22325,12.868277,10.305231,7.5201178,9.011486,7.7593207,7.088517,5.926781,3.3120923,5.810792,1.3580443,7.268524,-1.6466918,7.241486,-1.3465109,8.398632,-1.2638032,9.3468075,-0.23933566,9.02623,-2.3278131,10.412132,-2.2040215,9.932046,-3.6731944,10.375383,-2.3681726,12.531404,-4.034966,6.7187166,-5.460696,8.218392,-4.396948,8.838207,-3.4441268,7.055285,-3.7625313,6.08088,-2.8077362,5.720191,-4.320104,4.696159,-6.4861283,4.3677297,-6.151095,4.2945423,-6.5830894,5.116163,-7.833524,4.5301623,-7.953314,3.4762337,-8.555589,3.2312999,-10.635214,3.4107528,-8.358416,5.6435866,-9.735132,2.7213204,-11.004584,1.2725835,-8.206946,2.0932183,-7.5448503,-2.9066262,-6.194537,-2.743054,-4.9906387,1.7298647,-4.900994,1.5420861,-4.8069897,-2.2826903,-4.6856976
c0-18,11.833452,19.07446,8.4888935,19.763597,7.113262,18.572756,6.761572,17.36328,6.596314,17.736677,3.9926617,17.322655,2.4712806,18.920246,7.746393,19.326788,4.797549,17.12767,3.811317,14.596233,4.236791,13.294631,3.513791,11.174021,-1.0488553,11.718699,0.08875108,16.999996,-0.5451261,9.222359,0.13693833,9.096083,0.49781895,6.5187383,-0.26492912,5.605056,-2.1181293,4.0967045,-3.4687846,2.787402,-4.771708,3.681685,-5.6257586,4.2580333,-3.8566806,4.765499,-4.781509,4.57392,-5.632598,5.7104526,-6.8669643,6.1460567,-8.532143,5.3532324,-7.1437073,5.9287076,-9.188497,3.1361403,-8.339113,3.3352258,-7.640338,3.70444,-6.5384235,4.304722,-5.433261,4.965598,-4.8937273,6.947078,-3.3801675,8.767172,-1.8033813,7.7053027,-3.3169188,8.346448,-2.2186675,8.528595,-1.6978276,8.31109,-1.1917217,9.775605,0.8061585,8.762815,0.84131813,5.4004045,1.4218962,7.8688846,2.112979,5.7392025,2.903986,5.079365,0.56166553,4.817092,2.2486033,5.7794247,2.1343513,3.717354,-0.25161195,4.965305,-1.3232113,4.7043514
c0-19,6.4726124,16.654276,10.017626,17.398945,7.235215,18.619621,6.4317675,17.905392,7.8222723,18.533756,9.28199,20.046434,7.3696356,17.02539,9.519554,18.446274,9.323373,14.489956,7.121476,16.722408,7.2924504,14.685045,7.594882,13.471829,10.920687,7.807169,5.297286,15.74254,5.8928375,10.857976,4.4711046,6.6693764,2.8674755,5.952061,3.0396936,3.247587,4.177231,2.53395,3.8657866,-0.14474493,5.9730244,0.54890335,4.5852637,-1.3420864,4.5260577,-3.0834084,4.765978,-3.8078434,5.843384,-4.6962724,8.666701,-2.2231655,7.0047297,-5.490912,5.199119,-6.6441402,3.9353304,-4.1762967,4.124604,-5.275986,3.39186,-4.4730844,3.7233365,-6.0816026,4.135928,-6.0425587,3.3190777,-6.269291,2.6440148,-7.6030297,3.0692964,-7.9294834,7.015895,-7.3608236,5.7934103,-7.4786596,7.1262956,-6.083769,6.814466,-6.6654606,5.662672,-6.870402,4.2852592,-4.4998527,0.06386948,-3.5755806,0.98612946,-3.1709208,0.9413216,-2.300055,0.59145606,-2.7480493,-0.09589429,-2.4596293,0.65007967,-3.133266,1.4337435,-3.1104062,1.2610469,-1.9102492
c0-20,6.254466,13.589357,5.339359,22.50544,7.3652954,19.398245,7.5232773,18.775534,8.703843,20.029453,8.601495,21.604717,7.223192,15.240898,8.844409,16.682005,10.093031,16.44142,9.089699,15.636714,7.3492303,13.509766,9.495103,12.376951,11.132244,7.838165,6.5315666,6.421426,7.2303696,8.534546,6.5521364,8.147455,4.8803782,4.8543825,4.2577252,2.6295447,6.820881,-0.0025283694,6.44112,-1.1377565,5.8877826,-0.1038425,5.626323,-3.1993775,6.110077,-3.3832357,5.3578844,-4.8492165,6.9070673,-4.667367,6.6821175,-5.972212,10.824539,-5.938803,7.6383324,-5.4991994,6.7256536,-6.472072,6.8109694,-3.863102,5.686201,-4.058983,4.9231095,-5.371516,2.6905675,-3.3474545,2.1992207,-5.3151,2.941258,-5.6458616,2.0858781,-6.873462,2.0786552,-7.6718173,6.1223865,-6.9261856,6.289075,-8.189003,7.0242605,-7.1489477,4.9962482,-7.309379,6.066387,-5.025883,4.432131,-6.494215,2.9071376,-6.712405,5.033394,-4.04451,1.5013711,-5.7860065,1.5049691,-5.7532086,-0.4304241,-3.36761,0.5054292,-5.210699,1.0091472,-4.562835
