id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
cocktail-0,4.01702,80.398964,5.8568277,84.43303,6.86721,85.9089,7.7242603,86.51758,7.0024805,85.86016,5.984719,84.30088,4.115117,80.25215,3.9221303,79.16969,4.1712775,80.47511,6.046886,84.340096,7.27816,85.91754,7.7408423,86.153465,6.971032,84.92142,5.697961,82.934845,4.177068,79.855316,4.188159,79.26988,5.83343,82.68165,7.1873207,84.90997,8.266824,86.15619,7.9093723,85.516,6.611784,83.56797,4.624921,79.81759,4.3313394,78.98076,5.9762716,82.225105,7.295415,84.166405,8.423411,85.86497,8.48731,85.28811,6.9593616,83.2883,4.9285617,79.589676,4.702793,78.905235,6.87502,82.57018,8.042131,84.40761,8.992572,85.59011,8.251529,84.278656,6.4052367,81.81914,5.1144114,78.75102,5.779083,79.26916,7.958932,83.13628,9.391923,85.23145,9.31525,84.85756,7.5001287,82.03394,5.7568173,78.69023,5.722996,78.6538,8.132807,82.581474,9.49114,84.65798,9.631544,84.564125,7.6771846,81.868904,5.9759946,78.54327,6.24218,78.98571,8.659609,82.69633,10.084835,84.5466,9.761951,83.585754,8.034136,80.2973,6.3134217,78.3537,8.061419,79.98643,9.987619,83.45048,10.476739,84.14264,9.080316,82.081055,6.5098615,78.312965,8.252567,79.763,10.468426,83.64218,10.588228,83.724014,8.5108,80.17648,6.8607364,78.22366,9.592226,81.83796,10.808238,83.60531,10.438766,82.24475,7.683927,78.25695,8.506642,79.03862,10.975783,82.70998,11.053975,82.59316,8.654542,79.02887,8.383796,78.283905,11.216605,82.46965,11.209571,81.96008,8.620449,78.135544,9.0258875,78.58731,12.019856,82.07578,11.602973,80.294235,9.128491,77.79214,11.493013,80.0472,12.40675,81.69737,9.706371,78.05332,9.501457,77.76923,12.509661,81.53919,11.89172,80.03392,9.902489,77.62211,12.542397,79.96151,12.525804,79.91222,10.246986,77.48241,13.180898,79.9978,10.725209,77.29063,13.361799,79.924225,10.8962345,77.2062,33.20959,45.049576,30.948626,49.704826,31.005083,49.629086,33.114414,44.855053
cocktail-1,50.570465,26.406248,53.094475,28.51498,53.670067,29.664955,53.89843,30.8967,52.97361,28.74414,51.83851,27.572653,49.458496,25.587719,49.390514,25.686676,52.103714,27.979967,52.956085,28.989437,53.840313,31.013828,52.921097,29.240479,51.926777,28.050508,49.40273,25.912107,49.065594,25.720224,51.45381,27.816814,52.53919,29.104939,53.690372,31.087116,52.6931,29.568447,51.710583,28.71695,49.04526,26.107841,48.74961,25.841106,51.21822,28.107914,52.221886,29.432825,53.602036,31.296234,52.03172,29.63851,51.052822,28.387463,48.504578,25.945988,48.48337,26.140217,51.171265,29.298603,52.473595,31.576298,52.303326,31.69818,50.90922,29.454277,48.145893,26.859688,48.08524,26.203985,50.237038,29.03464,51.705563,31.195229,52.171265,32.058357,50.649925,30.458765,47.812378,27.128424,47.76319,26.405449,50.00859,29.18834,51.506054,31.42717,51.778328,32.04945,49.896675,30.317669,47.496334,26.906406,47.457428,27.312618,50.244823,31.257265,51.69729,32.458786,50.108955,31.542166,47.787235,28.933157,47.156937,26.859327,49.578644,30.846825,51.418716,32.52072,49.833237,31.769472,46.751053,27.896723,46.80386,27.810532,49.621346,31.75946,51.1414,32.796787,49.175964,31.100248,46.580685,27.544134,47.97602,30.360111,49.93861,32.84397,49.298176,32.399063,46.40183,28.311861,46.58594,28.98251,49.14355,32.64642,49.449543,33.201736,46.5811,30.042938,46.085052,28.638554,48.86645,32.905685,49.113277,33.494644,46.376434,30.122557,45.906673,28.915924,48.606644,33.2168,48.46585,33.355534,45.744736,29.022924,47.98963,33.53925,48.28642,34.157616,45.4912,30.365145,45.70417,31.808445,47.96282,34.400013,45.26249,30.581545,45.66966,31.851402,47.588703,34.627304,43.547333,31.072666,47.071095,34.79153,46.997265,34.987137,43.34386,31.22811,46.84237,35.09583,43.210903,31.345003,46.622612,35.242985,42.763195,31.787054,45.40728,35.82327,45.38294,35.83066,42.601265,31.918882,36.134495,36.880005,36.175663,36.77538
cocktail-2,67.11952,42.738735,66.82689,45.52425,66.29398,47.05515,65.587425,48.13858,66.571434,46.196365,66.84475,44.812176,66.99591,41.928055,66.652145,41.246048,66.8677,42.90385,66.59033,45.709644,65.746216,47.79957,65.55121,47.800404,66.256615,45.786102,66.65283,42.7569,66.48783,41.19488,66.5221,42.4442,66.163345,45.398685,65.7176,47.14853,65.02322,47.85713,65.68557,45.66859,66.08845,43.116913,66.240524,41.695896,66.11683,42.229244,65.765465,45.320293,65.04568,47.38725,64.93138,47.343018,65.377594,45.29672,65.84111,42.237385,65.56106,40.963036,65.14708,43.65646,64.875534,45.795967,64.308266,47.681606,64.71006,45.536674,65.18852,42.368237,65.24146,40.894886,64.92021,43.207184,64.4351,45.753178,63.981865,47.565353,64.22458,45.50526,64.78607,42.20544,64.89936,40.847027,63.87048,43.734913,63.781807,45.984745,63.107437,46.819984,63.56314,44.18412,64.22238,41.593998,64.06267,41.062946,63.482384,44.84183,63.018135,46.95598,63.27292,45.496014,63.862835,41.784836,63.908775,40.69496,62.883713,43.840885,62.584465,46.54031,62.389965,46.393345,62.6233,43.59942,63.376305,40.8286,62.68483,42.574043,62.00691,46.079403,61.98556,46.32752,62.283417,43.390205,62.972168,40.68803,61.985065,43.5234,61.595684,46.00235,61.474655,45.977276,62.388607,40.807827,62.461205,40.490852,60.928528,44.070934,60.842045,45.956585,60.960182,43.82377,61.923252,40.367844,60.879684,43.72213,60.576645,45.790073,60.435738,44.011284,61.55391,40.282677,60.347878,43.94055,60.21928,45.62408,60.805256,40.769726,60.959755,40.27811,59.387424,44.98459,59.30235,44.598804,60.816494,40.134487,59.02726,44.558,59.14757,44.220596,60.461388,40.084934,58.64488,44.564503,57.902267,43.12587,59.98366,40.08095,58.441395,44.510742,59.827225,40.069973,56.882065,43.324394,57.4047,42.564465,57.32688,42.60002,57.271458,41.652145,56.46965,43.21755,57.221397,41.337315,56.01418,43.18207,55.927296,43.19373
cocktail-3,64.64371,0.6444696,61.409264,0.18963513,58.412598,-0.63550895,58.408154,-0.5662075,61.468246,0.22002718,64.57622,0.7411751,66.170616,1.998535,64.83996,0.957751,61.260323,0.23956545,58.421703,-0.4844309,58.453514,-0.3461408,63.869965,1.1598392,64.94401,1.2348443,66.07226,2.222595,64.52595,1.2555668,60.55499,0.47691575,58.41995,-0.2281925,59.634953,0.6623104,63.962864,1.7026606,65.999916,2.5622427,65.98302,2.7079816,63.975243,1.8904468,59.228558,0.6980984,58.36563,0.2255658,63.671135,1.9229028,64.85182,2.0093055,65.95063,3.0248647,63.96492,2.350024,59.397232,1.0375547,58.49849,0.94451886,63.729797,2.4653177,65.7292,3.1248972,65.92722,3.376901,63.681976,2.600368,58.37832,1.0040845,59.402584,1.7676778,63.994537,3.0185375,65.86105,3.6714396,63.690437,3.0508876,59.129776,1.7730608,58.43919,1.5213118,63.508896,3.262847,65.786545,3.9416559,63.74293,3.6245506,59.293736,2.1750917,58.235577,1.7898526,63.39666,3.6387541,65.708244,4.2303925,63.68989,4.016877,58.988205,2.2540812,58.80166,2.2719111,63.227024,4.174387,65.42338,4.9907875,63.127716,4.4946985,58.008938,2.4389184,59.666943,3.3623767,63.632835,4.80353,63.75536,4.9801025,59.405956,3.2565992,57.858463,2.82632,63.002235,5.2079177,65.112015,5.854082,62.910103,5.416977,57.719532,3.1445446,62.84831,5.702132,65.068924,6.0383396,62.925594,5.891233,57.586735,3.4863708,62.776897,6.048116,64.86598,6.3216996,62.743782,6.149582,57.50228,3.7965188,62.70012,6.547218,64.6619,6.6266413,57.570576,4.5755506,57.772453,4.816434,62.75832,7.384355,62.551273,7.225783,57.228615,4.566732,62.51377,7.7329335,62.470596,7.8747697,57.080013,4.8837156,62.334904,8.126607,62.343063,8.290828,56.874912,5.1239543,62.26253,8.433699,62.16631,8.658629,56.66734,5.3813567,61.9907,9.21467,56.566055,5.493179,61.82758,9.463449,38.886265,34.236347,61.715206,9.690286,38.87628,34.24461,38.06751,36.43978,37.60901,36.207188,37.44023,36.191708,36.38572,36.414787
cocktail-4,27.820028,0.6963645,30.530684,1.4997013,33.4734,3.1824665,33.472824,3.3212569,30.570578,1.5984333,27.951277,0.7469832,26.460062,0.84710276,27.532068,0.8891989,29.724907,1.5908022,33.425648,3.4120593,33.505787,3.6001542,30.570206,1.7439508,27.894953,1.0510254,26.400082,1.0178183,27.284945,1.1997831,29.637373,1.854239,33.374043,3.6897566,33.422142,3.9854448,30.49586,2.0262773,27.501165,1.4672761,26.35714,1.313819,27.35734,1.6527724,30.380417,2.185746,33.439644,4.1871743,32.884754,4.453291,29.215914,2.5730898,26.966148,1.9396665,26.62494,2.1037788,29.07388,2.6915863,32.892365,4.5799274,33.26632,4.685326,29.40641,3.0351605,27.015764,2.3209634,26.513157,2.4116797,29.240631,3.095437,33.059376,4.9297166,32.687965,4.999602,29.049757,3.1812549,26.306688,2.7803988,26.966593,3.0148118,31.46222,5.1253095,33.055637,5.3514876,29.956379,4.6028395,26.922865,3.3522515,26.352148,3.1945727,29.026667,3.7992291,32.77621,5.6075416,31.879232,5.7353477,27.064262,3.918281,26.208933,3.8244808,28.642967,4.258032,32.748844,5.995056,31.848957,5.9637966,27.008091,4.2300444,26.24156,4.2283134,29.311172,5.332547,32.5905,6.635668,29.52747,5.367214,26.699202,4.7713127,26.692429,4.7690544,31.959166,6.576624,32.176823,6.938471,28.030605,5.692531,26.375383,5.243554,28.81839,5.9944696,32.253098,7.373893,28.113682,6.2260966,26.531355,5.720114,28.08572,6.3158364,32.141956,7.6976004,28.418444,6.4641056,26.56134,6.261684,27.966106,6.629759,32.006264,8.042465,27.889433,6.977796,26.47123,6.8571806,30.936283,8.535687,31.15241,8.626471,26.498995,7.287104,27.457485,7.662014,31.671082,8.892169,27.378132,7.925373,26.557465,7.7839293,31.500883,9.246339,27.375328,8.467268,26.626577,8.210357,31.35666,9.513838,27.354433,8.899752,27.273836,8.973288,30.78503,10.053734,26.929523,9.170295,30.844166,10.125051,27.577791,9.784168,29.18328,10.540888,27.884176,10.244729,28.263577,10.520753,28.063393,10.503683,32.976242,40.41468
cocktail-5,25.848116,87.211205,27.716455,87.502655,29.935719,87.03391,29.977259,86.975075,27.771168,87.32934,26.17235,87.1953,23.661463,85.8198,25.275137,86.81788,27.542778,87.16998,29.75424,86.91048,30.062075,86.544624,27.850117,87.01407,26.172098,87.04996,23.683693,85.69305,25.215466,86.60015,27.865896,86.77301,30.017618,86.46316,29.961817,86.31967,27.892736,86.48354,25.163597,86.50213,24.03315,85.44957,27.17586,86.028465,28.647718,86.19174,30.175732,85.56976,27.940426,85.936775,26.884497,85.597786,23.694595,85.24842,26.898193,85.38968,28.16699,85.61175,30.158037,85.321175,28.051987,85.23743,26.856203,85.13642,23.67308,84.951645,26.856314,84.86313,28.619225,84.58941,30.079437,84.72934,28.031792,84.71552,24.724163,83.915085,24.096518,83.86136,27.588264,84.33132,29.699812,84.027374,28.994978,84.08321,26.95872,84.21052,23.848032,84.09237,26.859356,84.020004,28.696608,83.888016,29.8172,83.44669,27.19877,83.57553,24.235437,83.254105,24.25919,83.0983,28.364323,83.09988,29.717747,83.00575,28.186163,82.94016,24.206705,82.98193,24.461124,82.76476,28.370703,82.661644,29.579453,82.478516,27.407372,82.31872,23.982159,82.32266,26.797049,81.85875,28.879381,81.86671,28.720623,81.866974,26.743397,81.72497,24.003046,81.83729,28.143341,81.21404,29.096157,81.19377,27.137325,81.032974,23.862757,81.0486,27.087633,80.80225,28.938253,80.638664,27.039713,80.66425,23.906929,80.89428,27.62522,80.31847,28.83321,80.3164,26.492493,80.334595,25.51065,80.1335,28.287537,79.56952,28.247509,79.491005,23.932064,80.11147,28.291342,79.201004,28.264078,79.149445,23.906576,79.814354,28.264683,78.87269,28.23422,78.82771,23.928272,79.50202,28.152596,78.43535,24.996534,78.21468,24.926777,78.17265,27.959711,77.510216,23.991348,78.13369,27.875483,77.193985,23.944809,77.80044,27.747715,76.93047,23.875626,77.32886,27.704197,76.78232,23.817163,76.962585,23.75674,76.28372,23.746119,76.264084
cocktail-6,53.595535,59.272102,50.90506,63.32237,49.613705,64.669754,49.377243,64.78175,50.40774,63.61162,51.829975,61.394684,53.89333,58.7211,53.966866,58.590233,51.83173,61.314747,50.2897,63.54959,49.2402,64.78293,49.260113,64.456795,51.30844,61.870197,53.634796,58.617607,53.86375,58.26426,51.971565,60.876656,50.079426,63.35475,49.050755,64.377525,48.99321,64.246635,51.189205,61.734543,53.512783,58.33875,53.72432,58.062347,51.33288,60.94156,49.725132,63.190063,48.68532,64.291824,49.47383,63.097813,51.123894,60.859722,53.58579,57.887062,53.30392,57.762703,50.895725,60.91263,48.495342,63.50274,48.113815,63.6574,49.147213,62.49143,52.769688,57.926952,53.31979,57.20944,50.540718,60.3613,48.66237,62.756462,47.83603,63.444725,48.944813,62.128227,52.67151,57.746044,53.12481,56.98781,50.09462,59.937378,47.78942,62.73984,47.498425,63.031906,48.77034,61.595184,52.838875,56.924442,52.765923,56.804066,48.604294,61.691505,47.348064,62.64469,47.422203,62.220528,49.521637,59.48771,52.507626,56.35553,49.50361,59.400463,47.096783,62.1594,46.854355,62.164635,49.178875,59.1832,52.337154,56.158123,49.175167,59.047604,46.878517,61.632507,46.523426,61.76111,48.86961,58.909985,51.955376,55.7954,48.827682,58.702034,46.300148,61.39316,46.358738,61.22188,50.08449,56.298824,51.231316,55.437767,46.539383,59.97651,45.97887,60.92699,48.19103,58.36146,51.437126,55.36012,47.781326,58.24106,45.732574,60.586967,46.607197,59.295902,51.23378,55.224594,47.289604,58.141006,45.458725,60.2019,47.5535,57.93988,50.880447,55.006012,45.147175,59.454533,45.145695,59.53059,50.761227,54.93577,47.16885,57.526226,44.903904,59.30996,49.02607,54.490383,47.027657,57.062595,44.780582,59.0157,49.065697,54.293938,45.183384,57.547703,44.70383,58.12752,48.98961,54.1263,44.584114,57.978405,48.554558,54.03491,44.53029,56.886303,44.802814,55.88282,44.456093,56.524666,33.86009,43.13369,44.440506,56.262573
cocktail-7,36.065655,21.615147,33.00377,21.058517,30.061384,20.474396,29.494864,20.534216,30.27008,20.443335,35.32716,21.528124,38.04962,22.826023,38.378864,23.239647,35.687992,21.821823,32.104404,21.227575,29.625057,20.747606,29.589798,20.868658,32.31077,21.24893,35.720554,21.951649,38.367664,23.341648,36.514023,22.325735,33.406067,21.80942,29.918861,21.048395,29.40882,21.213354,31.940098,21.607592,35.71003,22.321196,38.295372,23.543766,36.602245,22.545254,33.402557,21.969069,29.832119,21.395683,29.414133,21.532187,33.320747,22.106041,36.40304,22.676968,38.236053,23.869362,35.430817,23.009771,31.594355,22.250406,29.30183,21.840153,31.462864,22.34743,35.417763,23.187935,38.165573,24.077702,35.496143,23.349316,31.46291,22.48118,29.247936,22.236952,31.340578,22.585297,35.483,23.485142,38.076954,24.30945,35.28244,23.650469,29.843008,22.762823,29.780956,22.845465,33.54001,24.16016,37.723404,24.755892,35.52406,24.098055,31.247847,23.064213,29.248358,23.051567,32.876896,24.532314,36.48764,24.829548,35.76765,24.503506,31.118849,23.341856,29.252924,23.388027,32.785683,24.944523,36.44797,25.002645,35.458992,24.586859,30.586784,23.708185,29.737516,23.880434,35.237034,24.711359,37.39483,25.895737,32.528347,25.248573,29.290874,24.111023,32.944847,25.749775,37.33407,26.105867,33.18589,26.069084,29.460623,24.575636,32.54193,25.906668,37.17734,26.50882,33.098488,26.282595,29.422625,24.829367,32.464592,26.123762,37.132133,26.715538,32.519802,26.322786,29.379824,25.337633,33.32733,26.910618,36.87346,27.28512,29.8101,26.499374,30.785423,26.999868,36.799355,27.486086,31.068878,27.01783,29.656406,26.788692,36.741356,27.626678,30.157753,27.24072,30.166542,27.382318,36.701454,27.745586,29.411392,27.338833,33.307198,29.62074,33.323757,29.663113,29.933954,27.79523,34.335438,30.24271,29.29774,28.248177,34.345703,30.296202,29.245136,28.363522,33.01303,31.79988,32.9612,31.892357,31.12827,38.925907,32.95401,32.291862
cocktail-8,45.55857,9.287198,46.713516,9.651046,51.253872,11.316707,51.313175,11.55773,50.037914,11.20999,45.996037,9.627873,43.217556,9.103334,43.20028,9.166006,46.336044,9.907782,50.53725,11.33829,51.298786,11.8745165,50.49939,11.522642,45.848423,9.926839,43.14894,9.235073,43.235355,9.377379,46.557114,10.307729,50.62154,11.692509,51.137466,12.069532,46.67782,10.477448,45.016598,9.887817,42.693367,9.715719,45.56818,10.325048,49.659042,11.873865,51.105904,12.290997,48.811424,11.801338,45.15332,10.336058,42.61315,9.866815,45.409256,10.605885,49.274055,12.109404,51.004337,12.594741,48.50021,11.834325,44.776497,10.5232315,42.56488,10.094195,45.8086,11.3421335,50.761444,12.938757,50.233753,12.839148,45.707336,11.434076,42.630905,10.421666,45.086544,11.166464,50.10741,13.035863,50.797714,13.218163,45.80925,12.084205,42.55143,10.854852,44.153934,11.53992,49.292107,13.257845,50.726505,13.522182,45.785942,12.596476,42.503834,11.0942955,44.016254,11.961125,49.47765,13.662326,50.568134,13.824911,45.27488,12.434517,42.439133,11.259564,45.47617,12.881422,50.51992,14.080152,45.756542,13.40284,42.543823,11.72152,43.742943,12.480346,50.0658,14.427358,49.294987,14.360823,43.518658,12.575731,43.47865,12.689305,50.046257,14.659606,49.325375,14.540933,43.079197,12.834685,43.40141,12.930392,50.08157,15.144561,44.782166,14.396319,42.123154,13.121478,44.593742,14.563876,50.077953,15.3779125,43.416046,13.760797,42.92929,13.444352,49.966972,15.622668,44.38785,14.993792,41.968796,13.758795,48.607277,16.653301,44.265663,15.206772,41.89873,14.002286,48.60539,16.707222,44.08985,15.395664,42.005753,14.341367,49.534386,16.765938,42.71848,15.364791,43.08328,15.525627,49.31401,16.910664,41.803284,14.52389,49.479427,16.923399,42.345455,15.648171,32.158512,35.77747,32.358994,35.855778,33.060505,36.0184,32.434578,36.028778,32.798523,36.144062,32.604855,36.242645,32.30143,37.06429,32.63088,38.857414,32.180233,37.630714
cocktail-9,25.560015,66.43949,29.560297,66.497,32.129807,66.61125,32.2683,66.50034,30.654102,66.53495,27.143066,66.43369,24.963392,66.10787,24.624678,65.91157,26.815426,66.35137,30.71724,66.500336,32.276917,66.35616,32.254486,66.163284,29.822723,66.07593,26.093391,66.08718,24.467377,65.60379,26.369951,65.97012,29.913313,65.97272,32.451187,66.04408,32.512077,65.80576,30.165356,65.65991,26.49634,65.71171,24.455585,65.334,26.374771,65.69029,30.308338,65.56773,32.478638,65.67283,32.335537,65.3969,27.72664,65.26935,25.158241,65.13128,24.619564,64.97739,27.686237,65.18947,31.612762,64.9862,32.61199,65.01925,30.30996,64.901665,26.5036,64.98658,24.489466,64.69005,26.639475,64.76312,30.843864,64.6789,32.653008,64.60635,30.31021,64.533936,26.47301,64.6415,24.516085,64.33464,27.20003,64.2782,31.729185,64.28482,32.713562,64.128006,29.874998,63.2768,25.105854,63.80698,24.840723,63.732048,29.900867,63.273743,32.638027,63.89747,32.238503,63.662422,26.88186,63.58352,24.604708,63.465683,26.384268,63.388737,31.295353,62.917984,32.77911,63.345898,29.606524,62.262276,24.927135,63.028988,25.876583,62.81547,31.34282,62.53647,32.81393,63.038452,29.884424,62.253315,24.931498,62.710854,25.821545,62.432095,31.32947,62.275475,32.7917,62.772102,28.468449,61.71402,24.853666,62.206955,29.496592,61.644707,32.75455,62.466263,30.184732,61.392906,25.236816,61.71873,25.924301,61.545013,31.93511,60.890156,30.722466,60.862095,25.21679,61.394054,25.849836,61.31015,31.94357,60.71346,30.800224,60.58881,25.276854,61.025394,25.811283,61.04743,31.934483,60.11763,29.586596,59.74982,25.192036,60.41479,30.62251,59.600376,31.611334,59.478344,25.23131,60.158993,30.510271,58.995846,31.598372,59.191143,25.226732,59.688095,31.359735,58.843456,30.739805,58.776253,25.197449,59.276234,31.513794,57.97714,25.178972,58.753883,31.503143,57.661736,25.169624,58.62556,31.535915,57.238014,31.55196,56.96972
heap-0,36.20731,-78.22511,36.19584,-78.10895,36.180225,-77.86634,36.194107,-77.738914,36.256924,-77.38554,36.36635,-76.84665,36.54361,-76.11584,36.63855,-75.58035,36.68156,-75.304695,36.737038,-74.907326,36.820847,-74.42836,36.841854,-74.419426,36.859657,-74.336365,36.976402,-73.996216,37.20886,-73.36515,37.4032,-72.768486,37.66876,-72.16316,37.732162,-72.04113,37.770237,-71.99907,37.865623,-71.776245,37.905373,-71.71082,38.187817,-71.201035,42.279694,-63.05078,42.551582,-62.74421,42.70905,-62.60708,42.8595,-62.42117,43.125095,-62.107586,43.559696,-61.620316,43.6019,-61.54804,44.088703,-60.8718,44.17593,-60.7445,48.22442,-50.777042,48.42562,-50.628624,48.649963,-50.48719,48.84689,-50.387005,49.1557,-50.174004,49.518063,-49.919804,50.405174,-49.2105,50.521545,-49.253075,50.70131,-49.127655,50.831585,-49.044598,51.08992,-48.760563,51.530373,-48.51048,51.603073,-48.4494,51.922485,-48.163994,60.945244,-44.076103,61.12856,-43.91284,61.35177,-43.701878,61.682224,-43.332165,62.510136,-42.627335,63.04594,-42.127384,63.37397,-41.81288,63.760983,-41.32784,63.901928,-41.16991,69.97802,-37.38091,70.02719,-36.709595,70.019226,-36.51859,70.070206,-36.286903,70.1676,-36.008812,70.55843,-35.645832,74.12456,-31.842487,74.51225,-31.340324,74.84485,-30.670967,74.75504,-30.259113,75.4244,-27.20012,75.51116,-26.684904,75.74084,-26.470884,76.708496,-24.587555,76.99452,-22.754725,77.71303,-22.35296,78.84344,-19.576357,79.50011,-18.26818,80.14072,-17.844587,81.38495,-16.694162,82.10569,-16.100002,82.53332,-15.727664,86.778885,-13.053603,86.85621,-12.817177,87.76317,-10.317316,87.90539,-9.882603,88.62871,-8.442569,88.90391,-5.2265196,89.20789,-4.488735,89.27856,-4.1216493,90.936806,-0.6577292,91.48206,-0.054905567,91.15564,1.8553331,90.41157,4.8938723,90.38751,5.6449156,90.315346,6.378876,89.56767,9.991181,87.01446,10.325524,86.95688,11.068349,84.85829,11.171566,83.52517,12.295256,81.16023,12.654879,78.82057,13.615497,77.146935,15.486147
heap-1,22.266104,-71.69138,22.344065,-71.695366,22.70797,-71.736984,23.001532,-71.76968,23.434855,-71.81811,23.606522,-71.840004,24.288982,-71.91757,24.566362,-71.926025,33.791237,-70.928375,34.044216,-70.82331,34.214745,-70.67344,34.33652,-70.58471,34.313118,-70.627014,34.33578,-70.5948,34.432743,-70.52626,34.838123,-70.13158,35.173992,-69.87882,35.497917,-69.629845,35.96351,-69.2876,36.32428,-69.06673,36.9764,-68.64749,37.130272,-68.56007,37.389103,-68.29898,37.490223,-68.258965,37.96767,-67.828735,38.19344,-67.61505,41.52113,-65.72021,41.81859,-65.50396,42.23556,-65.159744,46.345585,-58.173805,46.62835,-57.845573,46.752247,-57.668716,46.819046,-57.540035,46.918068,-57.39369,47.086803,-57.088642,47.19644,-56.54181,47.27045,-56.216232,47.32563,-55.97571,54.897125,-49.418034,54.974556,-49.326904,55.07754,-49.18125,55.186153,-49.021675,55.371124,-48.80796,55.695583,-48.45232,55.957684,-48.075947,56.61561,-46.983986,57.078735,-46.095898,57.231323,-45.70813,57.407063,-45.453247,60.67474,-41.70966,60.864704,-41.543133,61.40446,-41.171097,61.559948,-41.064747,61.923164,-40.83194,61.941692,-40.818474,72.23086,-37.168617,72.0386,-36.92461,72.24842,-36.398872,72.33359,-36.0507,72.406624,-35.723095,72.52508,-35.59342,72.46345,-35.505314,76.41007,-32.061718,76.446365,-31.986633,76.66054,-27.767164,76.678024,-27.534405,76.838295,-27.136192,77.39533,-25.826752,77.757576,-25.490402,79.54584,-23.250324,80.4926,-21.5468,80.93783,-20.580645,81.274445,-19.938828,81.5627,-19.369108,83.73324,-15.770688,83.933426,-15.597593,84.22268,-15.275935,85.3715,-12.537287,85.76626,-11.869161,86.653915,-10.104829,89.080414,-8.194679,88.88315,-6.6258674,90.6697,-5.546257,90.45003,-3.8387308,90.34064,-2.34746,90.54805,-1.7320985,92.197105,1.9635932,92.213,3.0074396,91.69374,4.2849503,91.19826,6.9048257,89.21765,7.4772763,88.89214,9.108574,87.60616,11.360851,84.9731,13.233593,82.65319,12.633803,80.96764,12.749766,79.02376,13.548611,76.95123,14.976792
