id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1
cocktail-0,-6.7593293,-5.20299,-7.0521617,-4.77137,-7.1042814,-4.7301655,-7.0975833,-4.7014847,-7.091754,-4.7210903,-7.056208,-4.782511,-6.7408047,-5.2113733,-6.7220297,-5.207092,-6.7502193,-5.211704,-7.025385,-4.7840276,-7.1215453,-4.708728,-7.095945,-4.705589,-7.0752444,-4.716359,-6.9892054,-4.8067226,-6.7277145,-5.2178164,-6.7214828,-5.202968,-6.9737716,-4.8092146,-7.051871,-4.7175393,-7.087963,-4.664373,-7.048909,-4.6779838,-6.9838943,-4.770821,-6.7194405,-5.198896,-6.7078867,-5.1844673,-6.934657,-4.8037977,-7.0077996,-4.7322755,-7.0583177,-4.6685805,-7.0346527,-4.6605096,-6.942921,-4.756354,-6.7113185,-5.1961966,-6.7043767,-5.185902,-6.9202766,-4.787871,-7.012456,-4.679333,-7.033569,-4.6150146,-6.988467,-4.6855793,-6.86152,-4.8371334,-6.6820507,-5.176484,-6.685802,-5.105089,-6.889234,-4.7605553,-6.9788404,-4.6087427,-6.9651346,-4.6159163,-6.8588653,-4.764845,-6.6531625,-5.119105,-6.668803,-5.127776,-6.822847,-4.746126,-6.9286156,-4.6014853,-6.91432,-4.6071672,-6.8202157,-4.767227,-6.654149,-5.107855,-6.653605,-5.0864267,-6.8366203,-4.722625,-6.8883953,-4.5880933,-6.822219,-4.607877,-6.595247,-4.8771954,-6.6280537,-5.0792627,-6.5847383,-4.8710766,-6.7969265,-4.589976,-6.835863,-4.580379,-6.7432084,-4.6992426,-6.6340265,-5.0905776,-6.577949,-4.8512044,-6.802766,-4.592085,-6.7737164,-4.5642776,-6.605637,-4.8120904,-6.562239,-5.015849,-6.672233,-4.6375833,-6.7706895,-4.5643764,-6.6495585,-4.5871863,-6.533173,-4.9736333,-6.527691,-4.8721356,-6.647097,-4.5643444,-6.596691,-4.5454683,-6.488814,-4.84506,-6.4745393,-4.882042,-6.592087,-4.560763,-6.585421,-4.5524545,-6.473157,-4.8722577,-6.4495835,-4.821363,-6.4906955,-4.534691,-6.3870234,-4.579509,-6.4080005,-4.817642,-6.330466,-4.616197,-6.395533,-4.540302,-6.361252,-4.754056,-6.368736,-4.76219,-6.3454146,-4.546459,-6.2785788,-4.5836244,-6.316762,-4.721274,-6.256008,-4.5661607,-6.248126,-4.5833073,-6.2783566,-4.681666,-6.1994104,-4.533757,-6.1590266,-4.617906,-6.0997396,-4.4999065,-6.0696015,-4.5579247,-3.8953025,-3.5875025,-4.037864,-3.6814046,-3.953068,-3.6527781,-3.8061454,-3.588616
cocktail-1,-3.7951496,-6.328514,-4.00387,-6.4502935,-4.0331593,-6.441613,-4.0650115,-6.3955193,-4.0193024,-6.4662275,-3.9368556,-6.4163775,-3.6566534,-6.214383,-3.6729825,-6.235428,-3.9689202,-6.423143,-4.0148373,-6.44085,-4.0883007,-6.3561864,-4.0164742,-6.43025,-3.9649203,-6.428677,-3.631869,-6.1938725,-3.6257994,-6.186852,-3.9276793,-6.4292884,-4.00228,-6.442439,-4.06649,-6.369233,-4.014629,-6.3980403,-3.9633834,-6.3935447,-3.6142235,-6.2211165,-3.6329222,-6.1858644,-3.9317386,-6.340167,-4.00131,-6.411548,-4.0673532,-6.3433824,-4.0044184,-6.3549623,-3.9657316,-6.340837,-3.598779,-6.1688027,-3.6084116,-6.161603,-3.9818044,-6.3029222,-4.06944,-6.2941527,-4.1201224,-6.292618,-3.9915128,-6.249628,-3.6113818,-6.080087,-3.6123695,-6.1146183,-3.9583042,-6.2481456,-4.0297933,-6.244511,-4.0753064,-6.231631,-3.9883626,-6.146117,-3.618335,-6.025996,-3.6349037,-6.1180754,-3.954587,-6.192936,-4.0287957,-6.224489,-4.0664043,-6.239213,-3.9507601,-6.111622,-3.604194,-6.030081,-3.6185176,-5.9961,-3.9708047,-6.12719,-4.0518475,-6.2172647,-3.9688017,-6.0642123,-3.7152586,-5.907527,-3.6164284,-5.990796,-3.9264903,-6.029602,-4.035971,-6.187845,-3.944445,-6.0065866,-3.6308227,-5.87963,-3.6359994,-5.885981,-3.91981,-5.95982,-4.0119104,-6.110034,-3.8916428,-5.9192224,-3.6370256,-5.8764787,-3.7785892,-5.8018527,-3.9531255,-5.912025,-3.9163916,-5.8813143,-3.6456957,-5.7816377,-3.6573484,-5.7574954,-3.910135,-5.8253093,-3.9124198,-5.8244467,-3.6907141,-5.66157,-3.6452432,-5.699171,-3.9092088,-5.805569,-3.8868234,-5.728731,-3.6784475,-5.5781784,-3.6474688,-5.621103,-3.877081,-5.711673,-3.858908,-5.648636,-3.6472287,-5.553526,-3.813041,-5.5309944,-3.8455536,-5.536997,-3.653315,-5.431917,-3.6993484,-5.3369484,-3.8245373,-5.39088,-3.639579,-5.317543,-3.684255,-5.2471976,-3.7961488,-5.2769485,-3.5895202,-5.0298834,-3.763676,-5.263331,-3.7511923,-5.201152,-3.5683074,-4.818024,-3.7334669,-5.1361923,-3.5928905,-4.7316165,-3.7035632,-4.9518886,-3.5726697,-4.528717,-3.598547,-4.480251,-3.6335976,-4.3908467,-3.541448,-4.3101897,-3.6708446,-4.130667,-3.7229888,-3.9306717
cocktail-2,-5.9685726,-2.9931934,-6.088308,-3.2640693,-6.1145115,-3.3493268,-6.0845866,-3.3899853,-6.0861397,-3.303524,-6.081519,-3.2158697,-5.9579883,-2.9719865,-5.9226,-2.9616992,-5.9682875,-3.0149183,-6.0661936,-3.2929907,-6.123356,-3.416124,-6.0768404,-3.3740034,-6.0651636,-3.295297,-5.9653335,-2.9971607,-5.9211955,-2.9672854,-5.943011,-2.9673305,-6.0820236,-3.2738092,-6.076767,-3.3671947,-6.0580707,-3.3732264,-6.0448046,-3.300096,-5.950091,-3.0317822,-5.9178905,-2.968849,-5.932454,-2.9796216,-6.0691705,-3.273138,-6.0509686,-3.36545,-6.041286,-3.386077,-6.0097113,-3.2718532,-5.891708,-2.9928958,-5.8251877,-2.9709892,-5.9290566,-3.13083,-6.005677,-3.3147805,-6.000867,-3.370132,-6.0147305,-3.262427,-5.8828535,-3.0076816,-5.8071,-2.980957,-5.8817863,-3.071389,-5.93876,-3.3321257,-5.9572067,-3.372331,-5.914912,-3.3047621,-5.8075585,-3.0221088,-5.7731194,-2.9862661,-5.8222294,-3.1480238,-5.912903,-3.3358355,-5.881688,-3.3738213,-5.82706,-3.2237215,-5.7265983,-3.0312393,-5.700642,-3.0027587,-5.870096,-3.2756252,-5.877358,-3.396482,-5.861596,-3.3186667,-5.684684,-3.0647125,-5.6815376,-3.0212786,-5.705586,-3.2399306,-5.8398886,-3.3814607,-5.7958374,-3.3854659,-5.6952987,-3.2177148,-5.6356606,-3.0440185,-5.6431527,-3.1574173,-5.7544894,-3.3841481,-5.7659764,-3.3887587,-5.6024837,-3.2252564,-5.5315795,-3.082564,-5.6097407,-3.2392547,-5.646161,-3.3847902,-5.662341,-3.3699348,-5.4848337,-3.1007137,-5.497199,-3.0919983,-5.468917,-3.3163624,-5.608311,-3.3915713,-5.4510746,-3.2951665,-5.394262,-3.1408837,-5.4021664,-3.2780967,-5.500785,-3.382088,-5.3953295,-3.3307056,-5.314656,-3.157575,-5.3723874,-3.3370183,-5.428579,-3.3969767,-5.2271767,-3.23228,-5.2074614,-3.2103236,-5.317438,-3.3653362,-5.3088045,-3.3648474,-5.1853333,-3.220809,-5.234843,-3.3675544,-5.221713,-3.3610296,-5.1396694,-3.2389767,-5.162987,-3.3691115,-4.984405,-3.350305,-5.0236044,-3.277322,-5.0658607,-3.378416,-4.917947,-3.3083663,-4.720799,-3.4144905,-4.8037786,-3.3593333,-4.718208,-3.398235,-4.7151175,-3.3728242,-4.527675,-3.4393926,-4.110274,-3.4993806,-4.178986,-3.509758,-4.080204,-3.5388885
cocktail-3,-2.4603946,-7.622367,-2.7481577,-7.637978,-2.987982,-7.6436086,-2.9951043,-7.6493115,-2.7146504,-7.632598,-2.473955,-7.625832,-2.36743,-7.579799,-2.4441698,-7.603383,-2.7746081,-7.6369863,-2.9761689,-7.6671076,-2.9981978,-7.640234,-2.4687731,-7.5824747,-2.430095,-7.594802,-2.370793,-7.5621753,-2.459323,-7.597794,-2.9104702,-7.604737,-2.9935255,-7.629198,-2.9442139,-7.5936294,-2.462334,-7.556288,-2.3620398,-7.5551367,-2.3727198,-7.566962,-2.445912,-7.5539207,-2.9815915,-7.553257,-3.0070236,-7.629234,-2.4636266,-7.535602,-2.4431942,-7.5608277,-2.3513021,-7.513179,-2.4576387,-7.5291295,-3.006263,-7.544628,-3.021053,-7.5539265,-2.485517,-7.488218,-2.3709655,-7.518424,-2.3404026,-7.475117,-2.4623687,-7.5224724,-3.0099742,-7.533841,-2.976681,-7.525745,-2.4642272,-7.4838357,-2.3752453,-7.4788237,-2.4647107,-7.479445,-3.0004022,-7.5075684,-3.0289237,-7.504258,-2.4646802,-7.4458294,-2.3822691,-7.447426,-2.4459379,-7.4554925,-2.997365,-7.48253,-2.9983103,-7.490462,-2.5041318,-7.3926835,-2.4115338,-7.42613,-2.5190015,-7.354301,-3.0205104,-7.4444265,-2.997662,-7.4517303,-2.5079281,-7.354315,-2.4696963,-7.3282995,-2.5445964,-7.307545,-3.0259268,-7.432279,-2.9035244,-7.314616,-2.5389402,-7.301726,-2.557312,-7.2752376,-2.9972124,-7.317766,-3.0319433,-7.3613963,-2.5868287,-7.2241225,-2.5162196,-7.253138,-2.5939379,-7.2130775,-3.0418324,-7.298995,-2.612098,-7.189132,-2.5493612,-7.206046,-2.614198,-7.16393,-3.059612,-7.225557,-2.6385014,-7.122756,-2.5953555,-7.1287518,-2.630876,-7.127204,-3.074416,-7.1796246,-2.6668103,-7.0477715,-2.6649702,-6.995883,-3.0536392,-7.071467,-3.0174766,-7.0479484,-2.6924412,-6.9635434,-2.7036545,-6.9510865,-3.0688741,-7.070209,-2.71344,-6.923118,-2.7345715,-6.8874855,-3.0477786,-7.0059414,-2.753917,-6.8618684,-2.7480884,-6.830252,-3.0737154,-6.94665,-2.7634096,-6.821279,-2.7697165,-6.7748446,-3.092397,-6.839856,-2.8000393,-6.634563,-3.10513,-6.763364,-2.8393693,-6.512982,-3.5100548,-4.690568,-3.4832237,-4.7559967,-3.5490956,-4.5653987,-3.5568306,-4.5740194,-3.565695,-4.531531,-3.5863032,-4.4858837,-3.6774788,-3.943249
cocktail-4,-8.821257,-3.0838015,-8.654843,-3.2283292,-8.313762,-3.491105,-8.314691,-3.4854193,-8.671777,-3.2083287,-8.807882,-3.0853748,-8.839744,-3.0725694,-8.837961,-3.0629873,-8.713279,-3.1809187,-8.309519,-3.4825087,-8.314357,-3.5059338,-8.676214,-3.2057233,-8.799132,-3.0725813,-8.783064,-3.042291,-8.79089,-3.0547683,-8.671982,-3.1863978,-8.294748,-3.4791503,-8.2898035,-3.4820063,-8.650637,-3.2294521,-8.801788,-3.0412235,-8.779315,-3.041569,-8.762146,-3.0440254,-8.657003,-3.2024412,-8.287224,-3.47904,-8.253766,-3.468427,-8.652564,-3.185924,-8.745882,-3.0439854,-8.758631,-3.0285063,-8.656165,-3.1641195,-8.260847,-3.4456563,-8.276752,-3.4740174,-8.640835,-3.2060397,-8.730422,-3.033121,-8.73614,-3.0209637,-8.634094,-3.1812885,-8.234229,-3.4260936,-8.245067,-3.4182353,-8.587369,-3.1766188,-8.687662,-2.9967282,-8.63826,-3.0166898,-8.31304,-3.2998338,-8.236747,-3.4227579,-8.446752,-3.1370697,-8.627839,-2.9780886,-8.654956,-2.990385,-8.551078,-3.1325834,-8.204199,-3.3841078,-8.210662,-3.3431609,-8.565314,-2.9959652,-8.55885,-2.9515278,-8.5160475,-3.0890121,-8.18754,-3.3481092,-8.180844,-3.3144639,-8.5045595,-2.961282,-8.503877,-2.922538,-8.321317,-3.0315216,-8.153759,-3.2982976,-8.317366,-3.0287585,-8.453114,-2.9416754,-8.440272,-2.944058,-8.149524,-3.2845705,-8.135073,-3.2674394,-8.315151,-2.9613438,-8.379126,-2.914022,-8.253649,-2.9481297,-8.118472,-3.2630882,-8.246806,-2.9297063,-8.359826,-2.9056416,-8.254066,-2.9076595,-8.043578,-3.1663635,-8.218349,-2.9062984,-8.244369,-2.913741,-8.190981,-2.9092634,-8.045136,-3.1162205,-8.183894,-2.8984497,-8.202799,-2.9107604,-8.038957,-2.9835684,-8.019773,-3.0317078,-8.184954,-2.9034843,-8.119778,-2.88922,-8.010796,-3.039002,-8.101349,-2.907433,-8.113484,-2.909498,-8.00994,-3.021568,-8.063918,-2.8881998,-8.087173,-2.918851,-7.981001,-3.0194142,-8.011761,-2.9310057,-7.9831567,-2.921447,-7.9591227,-3.0021946,-7.961093,-2.9288638,-7.8689284,-3.0099328,-7.9223065,-2.9327257,-7.864348,-2.9819055,-7.8623056,-2.958313,-7.836331,-2.964584,-7.788014,-2.9447715,-3.8006866,-3.6110208
cocktail-5,-6.731358,-7.477258,-6.7344933,-7.591714,-6.655213,-7.7215185,-6.6411366,-7.7803917,-6.716689,-7.5862584,-6.718147,-7.476555,-6.671294,-7.275007,-6.7102084,-7.41766,-6.7247996,-7.572504,-6.672097,-7.736754,-6.641161,-7.722214,-6.7090864,-7.5817575,-6.7441325,-7.4770813,-6.673625,-7.288476,-6.6563797,-7.3511124,-6.716249,-7.5757155,-6.6357737,-7.693068,-6.638443,-7.7157216,-6.6929007,-7.5676923,-6.6746607,-7.360756,-6.6539803,-7.277956,-6.676751,-7.503001,-6.6821804,-7.615853,-6.5958576,-7.646219,-6.653955,-7.5576344,-6.679154,-7.480247,-6.628788,-7.239651,-6.6693554,-7.4687996,-6.6236796,-7.5270476,-6.572046,-7.6124034,-6.568053,-7.487176,-6.613454,-7.452408,-6.6158113,-7.2166195,-6.573095,-7.4254675,-6.5276704,-7.4994283,-6.5077157,-7.5310416,-6.517358,-7.494677,-6.615876,-7.2016163,-6.6059346,-7.1736336,-6.513742,-7.4330535,-6.4718075,-7.4707565,-6.4910345,-7.4785476,-6.519199,-7.3851304,-6.5838203,-7.1668715,-6.4551,-7.361797,-6.4545836,-7.468782,-6.456297,-7.4407353,-6.451436,-7.360082,-6.5818624,-7.1306396,-6.561284,-7.0955734,-6.4132547,-7.3562603,-6.4393306,-7.4166756,-6.416176,-7.346191,-6.5262723,-7.0983124,-6.51735,-7.1156096,-6.3708506,-7.3184724,-6.384874,-7.3188405,-6.377668,-7.1879907,-6.4959965,-7.0460153,-6.3743486,-7.125924,-6.3377876,-7.2939553,-6.302652,-7.2163944,-6.3799987,-7.10089,-6.4568157,-7.024834,-6.315192,-7.1160564,-6.2859554,-7.1721454,-6.333189,-7.0413694,-6.3625526,-6.918257,-6.303039,-7.029518,-6.2956758,-7.106378,-6.3088965,-7.0164375,-6.3651257,-6.92534,-6.2840466,-7.010614,-6.2788,-7.0397663,-6.265567,-6.9442196,-6.2724957,-6.8832693,-6.2605157,-6.9844933,-6.2514796,-6.9612765,-6.2597136,-6.812891,-6.2364902,-6.921444,-6.2206316,-6.8977404,-6.224955,-6.7626657,-6.1937976,-6.8593755,-6.2054267,-6.8700123,-6.2006707,-6.7305613,-6.180983,-6.8138943,-6.1533732,-6.698551,-6.156255,-6.6898665,-6.129698,-6.6972294,-6.1398783,-6.6508355,-6.107696,-6.6588025,-6.1100655,-6.6192756,-6.084973,-6.61203,-6.074045,-6.578304,-6.0430846,-6.5573926,-6.009797,-6.4987774,-5.957866,-6.4370856,-3.848773,-3.686014
cocktail-6,-1.988777,-4.566646,-1.3582085,-4.3621244,-1.2880095,-4.306113,-1.2820582,-4.2999253,-1.3830758,-4.3162184,-1.5049243,-4.4034705,-2.046678,-4.597772,-2.0582793,-4.57545,-1.4980174,-4.4130616,-1.3562559,-4.3162427,-1.2929016,-4.280059,-1.3059912,-4.285345,-1.4495398,-4.3866277,-2.0638936,-4.5804234,-2.087075,-4.583972,-1.5299029,-4.413297,-1.374196,-4.3150277,-1.2887417,-4.277814,-1.309991,-4.2745748,-1.5203093,-4.3939843,-2.0858912,-4.564688,-2.0873208,-4.5692196,-1.5121063,-4.403636,-1.3805197,-4.3087964,-1.3210428,-4.2318063,-1.3921666,-4.2935343,-1.5317826,-4.3868303,-2.09316,-4.56747,-2.113601,-4.5425553,-1.5439594,-4.3783646,-1.4047809,-4.243348,-1.4045398,-4.2207017,-1.4510144,-4.2751417,-2.1135945,-4.5469227,-2.1467128,-4.5542393,-1.6261652,-4.3757496,-1.4657412,-4.250802,-1.4544494,-4.1811194,-1.5093923,-4.2443767,-2.144917,-4.534863,-2.172468,-4.5351143,-1.6962279,-4.3331914,-1.500703,-4.1967916,-1.5249127,-4.1596646,-1.5767071,-4.2545924,-2.2088118,-4.5256047,-2.2256773,-4.5150833,-1.6224828,-4.2109604,-1.5864424,-4.1531024,-1.6009644,-4.188906,-1.7901473,-4.3191304,-2.2885466,-4.454756,-1.8193542,-4.30169,-1.6576966,-4.18329,-1.7075528,-4.159126,-1.8347579,-4.2812204,-2.3627036,-4.421429,-1.8559177,-4.2891073,-1.7534466,-4.1505365,-1.7815048,-4.1365743,-1.941364,-4.268105,-2.4116826,-4.4207315,-1.966702,-4.2727757,-1.8799418,-4.109506,-1.8769357,-4.130628,-2.4087968,-4.288279,-2.518661,-4.343865,-2.1211917,-4.126535,-2.0340858,-4.1193695,-2.1366043,-4.2345996,-2.5078332,-4.3478017,-2.2418525,-4.1971717,-2.1349242,-4.115906,-2.3105772,-4.137481,-2.57892,-4.318737,-2.334512,-4.1462317,-2.2690375,-4.0978584,-2.3168454,-4.1757464,-2.6703074,-4.2784057,-2.4599164,-4.0474963,-2.4408658,-4.086152,-2.7341394,-4.260142,-2.5309968,-4.1339855,-2.4996185,-4.059113,-2.8964093,-4.164713,-2.7639546,-4.1058693,-2.6504998,-4.0292077,-2.9768226,-4.114118,-2.8356931,-4.006269,-2.8808112,-3.9740698,-3.1410913,-4.05863,-2.9354808,-3.9640899,-3.2767177,-3.9492555,-3.1532364,-3.8891892,-3.3602648,-3.8383708,-3.3654675,-3.8046691,-3.7335951,-3.6567438,-3.6016145,-3.7343254
cocktail-7,-5.188901,-5.2289324,-4.992225,-5.428778,-4.84863,-5.552131,-4.8218436,-5.542242,-4.853361,-5.556476,-5.155048,-5.2684364,-5.2163906,-5.1472526,-5.208804,-5.130658,-5.1712203,-5.227483,-4.962487,-5.4588423,-4.8150396,-5.542156,-4.82153,-5.533873,-4.9859896,-5.4308314,-5.1715007,-5.211227,-5.202942,-5.1169624,-5.182117,-5.194381,-5.018207,-5.3509107,-4.824071,-5.531128,-4.823119,-5.5192714,-4.916194,-5.480705,-5.174887,-5.219596,-5.2131114,-5.12146,-5.1897416,-5.1977296,-4.9540415,-5.3754234,-4.8065934,-5.529353,-4.803224,-5.5240426,-4.9588532,-5.349663,-5.157965,-5.164505,-5.169213,-5.0854225,-5.138574,-5.1649237,-4.905337,-5.4184294,-4.7975955,-5.484558,-4.8774767,-5.439127,-5.1176004,-5.1592207,-5.168108,-5.070542,-5.138625,-5.1527863,-4.8771973,-5.4305954,-4.785376,-5.4391036,-4.8713293,-5.402165,-5.1065574,-5.124091,-5.144531,-5.0493355,-5.0959044,-5.132528,-4.786788,-5.4138403,-4.7500505,-5.3948574,-4.8638196,-5.1339407,-5.1168184,-5.0301046,-5.1229215,-5.120105,-4.839807,-5.371866,-4.7534456,-5.364919,-4.8253536,-5.176629,-5.0837936,-5.022865,-5.077235,-5.076218,-4.7989106,-5.3367944,-4.7321563,-5.313349,-4.787397,-5.0709553,-5.045742,-4.988815,-5.0464077,-5.038996,-4.7605915,-5.301655,-4.737438,-5.294802,-4.9602246,-5.0096955,-5.0484376,-4.9627953,-4.7775216,-5.0074587,-4.7015686,-5.2364755,-4.761103,-4.9725676,-5.016414,-4.932807,-4.719052,-4.9489603,-4.627107,-5.1847353,-4.7310877,-4.953859,-4.965323,-4.8852105,-4.734532,-4.9352803,-4.6162634,-5.097227,-4.702799,-4.9193068,-4.914934,-4.833873,-4.678555,-4.908022,-4.582974,-4.9975047,-4.71523,-4.845499,-4.8672843,-4.775666,-4.547669,-4.845591,-4.571839,-4.8242564,-4.808616,-4.743069,-4.589354,-4.805109,-4.533726,-4.810106,-4.7864585,-4.732718,-4.5091796,-4.7394853,-4.497901,-4.7208996,-4.711049,-4.659443,-4.435933,-4.6335645,-4.44942,-4.497534,-4.369819,-4.3875065,-4.3868694,-4.5502906,-4.244857,-4.1937613,-4.3052216,-4.4079766,-4.101258,-4.000399,-4.1138625,-4.1027956,-3.995595,-3.866811,-3.9334178,-3.7859752,-3.8363242,-3.6317117,-3.8311255,-3.6388853
cocktail-8,-1.8160793,-5.832843,-1.8531735,-5.867644,-2.4110205,-5.955801,-2.410675,-5.952719,-2.390447,-5.9292383,-1.8266927,-5.837862,-1.7052022,-5.679983,-1.740775,-5.644493,-1.8386887,-5.84742,-2.399275,-5.9410863,-2.420721,-5.960665,-2.398784,-5.9376626,-1.8272965,-5.8276687,-1.7463542,-5.6215453,-1.728916,-5.6560073,-1.8705274,-5.8272405,-2.401248,-5.9454594,-2.420818,-5.939249,-1.8972852,-5.8241286,-1.7985405,-5.796496,-1.7148862,-5.6166325,-1.8117865,-5.824403,-2.3849325,-5.9173284,-2.4265308,-5.9141536,-2.306656,-5.851169,-1.8075781,-5.7921867,-1.7366947,-5.632424,-1.839539,-5.8187027,-2.3531692,-5.8571067,-2.4332068,-5.9108605,-2.21185,-5.83099,-1.8911389,-5.773824,-1.7823923,-5.6066637,-1.935724,-5.7837024,-2.4247637,-5.8915024,-2.4499416,-5.8481727,-1.931163,-5.7573137,-1.7918609,-5.615265,-1.9034395,-5.7419868,-2.4256582,-5.868533,-2.4393787,-5.8797827,-2.0312054,-5.7084994,-1.8177702,-5.5968766,-1.9438546,-5.62478,-2.4337018,-5.7981396,-2.47057,-5.8349967,-2.098289,-5.6597614,-1.8530087,-5.5824814,-1.9623885,-5.6215305,-2.4614146,-5.7750254,-2.4925683,-5.8054466,-2.075449,-5.6546464,-1.9041944,-5.5407076,-2.1160831,-5.6317472,-2.5014827,-5.770154,-2.270428,-5.5701456,-1.9608581,-5.52467,-2.0309746,-5.5394487,-2.502187,-5.7415414,-2.503683,-5.6904473,-2.0485983,-5.5122027,-2.0526361,-5.512305,-2.540842,-5.7085543,-2.556937,-5.615144,-2.0644224,-5.4902563,-2.1054423,-5.4670863,-2.5590012,-5.651249,-2.3204145,-5.4130397,-2.121015,-5.424299,-2.3384063,-5.4039373,-2.5777805,-5.5907006,-2.2250779,-5.397514,-2.1772437,-5.404501,-2.6142917,-5.5353956,-2.4683926,-5.3147864,-2.2827413,-5.3068995,-2.6511772,-5.3020515,-2.4873729,-5.277373,-2.3087437,-5.2767572,-2.6556928,-5.27791,-2.5258503,-5.226494,-2.3876438,-5.210977,-2.704003,-5.2803893,-2.4870975,-5.1906714,-2.562479,-5.14994,-2.7500305,-5.193722,-2.4321115,-5.1795244,-2.7872453,-5.1534452,-2.594421,-5.1069117,-2.762118,-5.01858,-2.740458,-5.0444984,-2.687508,-5.0440106,-2.7818637,-4.988808,-2.8032634,-4.951781,-2.8635228,-4.903561,-2.9699888,-4.7330394,-3.787272,-3.6272712,-3.7831874,-3.6158528
cocktail-9,-2.3294637,-2.9250555,-2.1447783,-3.165702,-2.0324686,-3.2761176,-2.0420685,-3.278192,-2.0503654,-3.2846637,-2.2749927,-2.9915159,-2.3505776,-2.9113846,-2.374547,-2.8973207,-2.3064992,-2.9584527,-2.0946274,-3.246544,-2.0340686,-3.279409,-2.0355904,-3.2854378,-2.1554806,-3.1976802,-2.3313854,-2.9280663,-2.3967934,-2.8964868,-2.3192227,-2.9638917,-2.1376722,-3.2487376,-2.0509274,-3.2942824,-2.0604572,-3.2905774,-2.158176,-3.247516,-2.3389573,-2.9506762,-2.4287083,-2.9198303,-2.3329098,-2.9549303,-2.164562,-3.2530477,-2.061647,-3.302735,-2.0677698,-3.3124387,-2.311852,-3.0239477,-2.4111187,-2.9228113,-2.4595516,-2.8849819,-2.309432,-3.0197558,-2.1529546,-3.3248713,-2.154527,-3.3517828,-2.2137241,-3.2950933,-2.371813,-2.9652011,-2.4675338,-2.9445379,-2.3821461,-2.983125,-2.2224228,-3.3297648,-2.2082734,-3.3662832,-2.2754486,-3.3218887,-2.4194386,-2.9960592,-2.5500078,-2.9539957,-2.4126601,-3.02495,-2.2350698,-3.4002209,-2.2777462,-3.3993773,-2.4083211,-3.4090369,-2.5168755,-2.9769385,-2.5412235,-2.9779494,-2.4162407,-3.364602,-2.2700393,-3.4047968,-2.3097503,-3.4273493,-2.5015666,-3.0842593,-2.5844717,-3.0047789,-2.5755224,-3.0805058,-2.4090211,-3.4189594,-2.3690186,-3.4319456,-2.5533957,-3.3600733,-2.6139908,-3.027049,-2.6082072,-3.053391,-2.4888313,-3.4364583,-2.3896806,-3.439294,-2.555915,-3.428376,-2.6387832,-3.0464423,-2.6399055,-3.0832903,-2.5282881,-3.474097,-2.4667728,-3.4549913,-2.6441877,-3.2888782,-2.682951,-3.0592306,-2.6311717,-3.3895514,-2.5609348,-3.478938,-2.659973,-3.4244905,-2.7083297,-3.0981975,-2.734155,-3.1549509,-2.7100084,-3.4977021,-2.7156148,-3.479228,-2.7476213,-3.1300302,-2.781557,-3.1584957,-2.7498538,-3.4959013,-2.7632976,-3.4927568,-2.8102975,-3.1533072,-2.8369277,-3.2090015,-2.7890904,-3.4938369,-2.873821,-3.4367578,-2.8885858,-3.205682,-2.847422,-3.5054154,-2.8790135,-3.513386,-2.9531658,-3.2404947,-2.9404824,-3.5507588,-2.9055505,-3.5364785,-3.05633,-3.2862825,-2.9570537,-3.5477347,-2.9858012,-3.5817754,-3.2812047,-3.363732,-3.1526346,-3.610457,-3.442233,-3.4718065,-3.3029544,-3.650423,-3.5146315,-3.490802,-3.3410752,-3.7235363,-3.5938003,-3.7472873
