id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1
c0-10,18.786736,2.702707,9.209155,19.888657,7.465566,18.32238,-2.9561236,-20.932049,-18.47236,5.5091968,13.549747,-12.706398,-3.0295737,24.608828,17.671053,15.202592,-22.791584,6.9788313,-19.866083,-10.556543,-6.665003,20.677324,-2.3373456,-22.071789,10.580345,-15.887164,-17.833614,2.6705072,3.5620885,-13.248927,7.574705,-13.089376,10.949266,-13.170007,-11.647468,-1.8780288,-1.8913363,-0.09846577,1.2388886,-0.703539,0.60278744,1.1398625,-0.8583763,-1.454997,-3.67363,-3.2625217,-2.4560945,-2.590458,-0.93095994,-4.289146,5.2025275,2.858333,6.080686,4.8803964,-1.5791328,-7.8257437,-1.9833791,8.941918,-8.935181,-1.7073545,-10.72938,0.82493633,-6.151444,0.30006838,-5.284299,4.275394,-4.363077,-1.6131836,-4.5399203,0.023850389,-5.8365955,-1.2080657,0.25452584,4.269306,-2.5044436,-1.5023136,0.71792567,4.8715897,-1.6494198,-5.080958,-2.3478417,3.3685055,-4.5393434,2.6853943,-3.513174,2.4866872,-2.889206,-3.4608285,2.9555373,3.0642967,4.2275567,0.8232992,2.2738793,2.569803,-3.3530245,1.3717002,-1.7262697,-3.6998684,2.277123,-0.88586855
c0-11,21.318241,5.438979,7.0337467,22.104374,6.6678495,20.383718,-4.433784,-19.963387,-19.247833,4.160544,12.241199,-13.9140005,-0.6570877,24.420795,15.927232,16.20846,-20.820389,7.205346,-18.590082,-9.197442,-6.40963,22.648853,-1.7865111,-19.994661,11.56407,-16.56616,-17.986652,1.2764564,3.270708,-14.742507,8.545632,-14.042808,9.64531,-14.880306,-10.57734,-1.8470572,-3.821265,-1.5776418,-0.35313982,-1.3873633,1.5676255,-1.0944393,2.0038817,-0.18503371,-1.2946968,-4.8596444,1.2497507,-4.9353156,-0.8523665,-1.8350177,-0.51764417,1.7217519,-0.51500523,-1.2759634,4.647939,2.9077318,0.77394706,-2.3779628,-1.3377665,2.5744965,1.4451499,4.5963497,2.4943306,6.0576973,-0.8943054,4.902101,-1.2837915,-0.33713385,-2.0643284,0.5868584,1.0553434,1.0172204,1.9721818,-1.0165838,2.5863576,2.865956,1.7831148,-4.041483,2.6160028,3.0238461,3.5113842,-3.154466,2.807003,-3.0925136,3.8889215,-2.264162,0.51055634,1.3580042,-1.5967394,-0.20898384,1.5898495,-1.4101629,1.100955,0.19097683,-0.7304812,0.34136838,-1.9123739,-1.0734661,1.0147644,0.5523579
c0-12,17.983852,1.888346,9.316367,17.899908,8.5089655,17.918737,-2.0794668,-19.983076,-17.405954,4.9042273,14.413823,-12.88504,-2.9523149,23.870394,16.466448,16.069752,-21.807621,7.5736966,-20.12059,-9.710347,-7.0442877,22.018452,-1.4387267,-20.473148,10.944396,-16.278736,-17.61964,1.9001708,3.1254265,-14.384284,8.162685,-14.076991,9.992444,-14.806085,-10.785954,-2.3037515,-3.8179476,-1.2934134,-0.07363831,-1.7033035,1.814219,-1.0028516,2.0782044,-0.46201956,-1.5359753,-5.2433357,0.9811895,-5.2902846,-1.143147,-6.1679573,4.3360066,3.860159,7.152529,6.027075,-4.269144,-2.728727,-1.3068073,6.1592374,-6.018599,-6.2138853,-9.377672,2.1410065,-4.8197455,-0.090952024,-4.255215,3.6347296,3.0317087,4.3082767,-4.9064,6.3896294,-5.6468635,7.0226007,0.026127331,8.732899,-6.169828,-3.3112633,-6.166318,5.9151025,-7.698934,-5.4000225,-5.48283,0.9498474,-2.0536957,4.83864,-3.3377056,3.494925,-0.7309332,-6.023592,3.2253466,4.403366,5.329053,2.5105405,3.7730896,3.844442,-5.235448,2.9576614,-6.579118,-3.7120476,3.2552722,-0.23692374
c0-13,20.916695,5.3575416,7.7226324,21.791937,6.835452,19.86975,-4.477242,-19.907103,-20.010311,4.226557,14.063567,-15.061049,-1.6880658,21.817799,14.26629,15.598933,-20.247772,5.417625,-17.37066,-11.800504,-3.6724777,20.470387,-3.44776,-18.853256,13.328785,-13.880704,-20.082094,-0.05509688,6.8429747,-13.537166,10.759429,-12.318383,6.995181,-13.67374,-9.658786,1.109344,0.21948595,-2.4685168,-2.3809392,0.025487628,-3.5534842,-0.5539634,1.4097333,3.6553295,2.540508,-0.647653,4.2624927,1.716884,0.6439407,3.5056944,-6.2718167,0.71628493,-0.8982262,-2.4682024,6.2774305,2.7539499,5.1859336,-1.7035112,0.13888262,5.23516,2.9506006,4.942335,4.121058,-1.0599102,3.3903124,4.2845454,-1.3385019,-7.9622784,4.4604015,-4.7225738,0.9022481,-4.155608,5.105711,-3.3392076,2.3600008,6.716202,0.32113165,-6.1536922,1.2643929,7.224957,3.447762,-6.4014134,1.3755136,-5.0755043,2.0366375,-5.0214458,0.9452547,3.7767792,-1.8210738,-3.2610717,-2.6932185,-3.2105944,-1.9959944,-4.2554445,2.349241,-2.9583907,2.923545,0.8772857,-4.4680843,-1.2098733
c0-14,18.99863,3.399758,8.875156,19.80392,7.70367,18.47229,-2.439076,-20.661802,-17.933167,5.698878,13.727902,-12.31728,-2.988572,25.114307,17.392729,15.680494,-23.133999,6.6190767,-19.979084,-10.106825,-6.6960397,19.963648,-2.5290153,-22.432673,10.493761,-16.234457,-17.29027,1.8069518,3.7126338,-12.116486,6.356914,-12.1781225,11.555861,-14.437666,-12.742961,-3.0937414,-3.6576147,0.5623827,1.932563,-3.159826,2.2356503,3.1529863,-3.331691,-3.2772691,-3.7419784,-5.802026,-2.9753103,-4.1871824,-3.478736,-4.5873094,2.4683003,5.420386,8.324964,5.016364,-6.720313,-2.871149,-0.18020453,5.16774,-4.0044556,-7.4360447,-6.7741075,-4.674157,-4.8789787,2.1359816,-3.942441,-1.011303,2.9335163,3.8115025,0.92924756,5.819647,-4.2495584,7.536176,-6.696012,4.884322,-5.5558677,-2.10685,-4.8803616,3.2387702,-0.47811577,-7.2376213,-3.746887,-0.15625745,-3.9512017,1.3698784,-2.234084,1.6709567,-1.2479095,-2.7665503,0.2250476,3.7305205,2.3921587,2.271357,2.7891624,0.92100513,-2.524117,2.5824726,-2.953196,-3.6730483,1.6149116,2.9105911
c0-15,21.70595,5.6652412,5.7517667,22.805424,5.426288,21.200386,-5.6686053,-19.754452,-20.406364,2.8512177,13.29238,-15.871056,-0.7351569,22.23858,14.726746,14.324054,-20.797977,4.616049,-17.052095,-10.767318,-4.3801923,21.360283,-3.761961,-19.980291,12.688063,-14.859091,-19.731928,1.1816189,5.719059,-14.403175,9.214015,-12.129522,9.565066,-12.850451,-12.120142,-0.6851254,-1.8413239,-1.1838443,0.35651463,-0.029773751,-0.69022804,-0.28586695,-0.45744455,0.7657104,-0.6000379,-1.6877595,0.41576552,-0.47675562,0.305162,-1.7070568,0.8583649,4.1725364,2.6801398,5.1174207,-1.1971799,-1.0532751,-2.8017957,0.36057436,-0.6168171,-3.7272732,-1.141169,4.0388565,1.2577319,-5.64527,0.45028257,6.389683,-4.7800674,0.34293488,0.436824,0.31986257,-1.9726876,0.78803504,-0.7506636,1.4886793,0.44738466,-1.5394231,1.8331075,2.349645,-0.17394568,-2.5838578,-0.18787517,0.9665137,1.0267984,0.86532557,1.5645463,0.47633675,-1.0318191,0.39978236,0.65789074,0.5705448,1.0596774,-0.5588687,0.99235815,-0.44571474,-0.9347549,-0.47918075,-0.9839027,-0.27302638,-0.10622255,-1.3985369
c0-16,20.691097,2.994291,7.607609,19.353638,5.4788046,18.415188,-4.774699,-21.50512,-18.369787,3.6151688,15.167757,-13.610594,-2.5046275,22.013128,16.068626,13.012263,-23.083208,4.660413,-18.255657,-12.564867,-5.532256,23.041182,-3.9375205,-22.555794,10.743972,-13.320253,-19.482128,3.5288506,5.020225,-13.082277,6.9883666,-11.320999,9.717643,-14.200379,-14.052464,-1.3843029,-3.4885309,-0.92372847,-0.005088802,-2.610981,-1.7505542,1.4958256,-3.0935044,0.1744189,-2.5037923,-5.853117,-5.3767605,-3.5074155,-3.249632,-4.863293,3.342702,6.8435035,3.2536983,5.7047515,-3.9090095,-1.3182633,-0.14650497,7.1256647,-3.7276604,-5.8605347,-7.018697,-3.3015335,-5.761898,-0.46194887,-5.29114,3.002112,-1.8000622,3.20005,-1.9291941,1.83794,-4.5155215,-1.2173783,2.0856123,3.0998883,-1.4447368,-0.8724797,-0.28952223,1.5606343,-1.3519063,-2.7354512,-1.7790694,0.35136747,-0.9756686,2.0761793,-0.5825887,1.5261313,-1.3229201,-1.6118459,-0.5431105,0.9868835,0.44805688,0.6325998,-0.2643304,1.7735971,-0.12088555,2.4453769,-0.1296946,-2.6973872,-0.46357444,-0.046027105
c0-17,26.391449,11.270158,1.1247574,26.832186,2.900685,26.395891,-11.009289,-17.30228,-23.343739,-0.7134574,12.777588,-20.397896,2.852011,19.184258,10.594933,12.821872,-18.534922,1.4344208,-13.424886,-11.737895,-0.3041516,21.564936,-6.5776167,-17.584225,16.683315,-14.4507,-23.026506,-0.89702773,9.2754135,-15.748815,12.299039,-9.106413,5.3396535,-11.668806,-9.595639,4.2536488,7.061556,-9.731193,-7.5749683,6.8806314,-5.161852,-10.124364,6.3052163,7.1375093,7.9753385,3.123804,3.0911467,8.899669,2.2852507,9.319732,-11.012964,-4.5002203,-7.0739884,-7.926256,8.383705,11.350127,5.800853,-10.281724,6.697273,6.3077183,8.933656,-0.3552802,7.529427,2.5658383,5.3515043,1.8429458,2.6867933,-7.309562,2.914905,-7.229305,9.32207,-5.205077,1.5620772,-9.664007,7.788986,10.222526,8.120729,-7.789899,6.9420567,7.0551257,8.967658,-4.399764,8.122133,-5.276256,8.069641,-5.097404,4.7612066,4.7923193,-5.116426,-3.9495604,-6.426339,-2.00752,-5.217997,-4.5382175,5.0192485,-4.5476694,5.553677,3.5060327,-7.8056264,-3.9173558
c0-18,17.662247,1.5960909,9.616751,18.383167,7.324241,16.77846,-2.0287504,-22.039515,-17.838972,6.321025,13.432566,-11.927243,-3.0853975,25.570057,17.51626,16.224485,-23.668154,6.3018556,-20.350971,-9.939534,-6.7607794,19.621487,-2.361781,-22.734045,10.048686,-16.391022,-16.752748,1.9768153,3.4239175,-12.339505,6.633543,-12.761925,11.746321,-14.733261,-11.284039,-3.4286637,-2.2408106,1.4718478,2.3513384,-2.3805134,2.732235,5.3176174,-3.954298,-6.2567716,-6.4065127,-5.818816,-1.4694214,-5.9517484,-5.2468057,-6.064697,3.5648477,8.777917,9.197187,6.4894595,-6.9047875,-8.565855,-5.0817814,9.7096195,-8.626599,-4.703584,-10.054801,-1.2101475,-5.361521,-2.660666,-5.800736,1.0744758,1.9585527,4.137959,-4.518636,5.535168,-8.768651,0.92117095,-4.7840905,3.8085718,-4.6844273,-1.8410364,-0.10183291,6.1955595,-5.952158,-4.562288,-3.570118,4.5272126,-2.296294,6.09071,-4.817588,4.0403748,-0.110349566,-6.8571367,1.6265485,7.041563,8.054756,2.2975628,2.9002535,4.6720705,-4.28702,4.8721166,-5.436365,-5.169891,2.947215,3.591337
c0-19,26.017578,10.283948,1.7730246,26.029377,3.3609889,25.65293,-10.231094,-17.623837,-22.637794,-0.24541628,12.481753,-19.5516,2.4774776,19.93027,11.118741,12.994741,-19.009441,1.8923141,-14.019081,-11.24107,-1.0642596,21.486046,-6.0568385,-17.66326,16.246674,-14.083822,-22.798002,-0.4325746,8.830803,-15.916624,11.897199,-9.537706,6.056768,-12.018647,-10.570645,2.6500998,0.6997168,-4.1219525,-2.738698,3.0429378,-3.8154485,-4.0972276,0.9593142,5.0324473,1.8593317,2.4569206,1.1988459,7.1348553,5.7443376,3.2442403,-7.8270574,-0.95858073,-8.063956,-3.1003954,10.688235,5.8558607,8.3880415,-6.83602,6.7062597,3.0564795,7.2115626,1.8798821,6.596455,-0.2684663,2.1083062,2.8217456,-1.9778708,-6.6348004,0.60718006,-5.81662,5.1069717,-5.679121,5.567114,-5.976451,7.6204705,4.1833572,2.6615462,-7.341103,6.436692,4.9317064,7.389344,-2.581444,1.1777205,-6.5199437,2.8262873,-5.2600107,3.418104,3.6855345,-2.1741228,-3.9442294,-4.460832,-1.8901129,-2.3762069,-3.5166135,1.8596237,-3.5431488,2.3637824,1.9700567,-2.3935397,-3.0056417
c0-20,26.034609,10.443783,1.8903316,26.247658,3.2833807,25.7488,-10.418136,-17.559704,-22.873634,-0.4175666,12.51972,-20.03121,2.6381974,19.564642,10.996427,12.529555,-18.943264,1.3458916,-13.439366,-11.266187,-0.43906882,21.545685,-6.5115337,-17.571512,16.4857,-14.289496,-22.909775,-0.4606337,9.079279,-15.886734,12.296704,-9.419445,5.702392,-11.571865,-10.590178,3.4449394,0.83213675,-4.945587,-4.1396155,4.0703173,-5.0691385,-7.2960267,1.9986275,6.921949,3.12813,3.4880662,6.47723,4.0302176,0.9977763,8.256057,-9.851268,-1.6473395,-4.1582637,-6.510673,5.917311,10.2754545,3.5146348,-9.701144,7.527117,3.2892606,7.1202455,-2.3996034,5.7246237,3.274395,4.6948037,4.297468,3.5017955,-4.6747255,3.910928,-7.8262157,10.264338,-3.4290738,1.2539923,-10.799825,8.569773,4.7339725,8.1247015,-6.357478,5.941974,4.670416,4.5321174,-7.8890786,2.6337118,-8.130987,1.9030489,-7.110205,5.06156,3.6132216,-1.2794359,-6.145595,-2.3863351,-3.6939874,-2.8525481,-3.922846,3.2252867,-3.8409283,3.671311,2.7483742,-5.449465,-3.6462855
