id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1
banana-134546,-45.235775,10.500601,-9.735359,54.020885,2.3477468,-11.071129,-1.4771311,8.675637,-3.959826,-3.5269616,-7.8872647,1.6101223,-2.2495732,7.461163,5.791256,-6.3612666,2.063374,7.341232,-0.7231315,-6.47039,1.4299504,-7.928463,-3.7187586,-6.613185,-7.3789034,-6.295884,-5.500557,8.986468,-6.444002,7.8447056,-7.3559084,-1.9020334,8.8806095,-13.171788,13.66954,4.556609,-1.1451646,11.599618,1.0381708,-1.3054874,1.7264872,-1.6361428,-1.7424659,13.929868,-5.9196725,9.517094,5.621136,-8.19324,-1.9798973,11.664863,2.8487022,-9.593789,7.8525157,-8.995817,-2.6350403,-9.194231,-6.405582,10.634322,-11.914751,9.939149,-4.6759586,-10.59087,-8.497419,10.350677,-4.028139,5.9893413,-1.6613288,3.4700136,3.802399,5.336017,-0.98354775,-4.4958763,-1.4018836,-4.2963324,4.3465095,-0.64354146,-4.973891,-4.5047097,-1.8108388,2.8670607,3.349241,0.83498913,-3.1160214,-0.8518173,-1.1370695,-1.1222069,-0.12078612,-2.0806072,1.4252851,-1.457602,-2.0894096,0.9149278,0.014385834,1.6677426,-2.688583,1.3466821,-3.094056,-0.61884534,1.2143183,-5.421004,-4.7830567,-6.1060753,-0.26430222,-4.6219597,0.39318874,2.0942662,-3.5539508,-1.144019,0.53226334,0.22805962,6.5920215,0.30089873,-0.6663392,2.9933474,2.6899223,-4.615008,-1.007314,-5.5586805,-0.83699304,1.9927249,3.2514272,-0.05304905,-4.1185384,-2.381697,1.7109886,4.8158216,2.8396022,-0.2146799,-0.19182801,-1.6243259,-0.102636755,-2.2669008,-7.034515,-4.2615924,-0.47507372,-4.9519076,2.0729089,-2.151363,1.5632038,1.0031745,-3.010084,3.2079158,1.9741391,-5.866583,0.00030787205,-0.53940296,-1.1753855,0.60520256,-1.4452504,-3.787843,-2.1617227,1.8348783,-2.722884,6.0580535,-3.2069626,3.6902514,-2.2252176,2.8139799,-4.0626636,-0.36108297,0.5400008,-0.9554839,-0.22377174,2.513027,-0.08853964,-5.3850074,0.74162304,1.861256,0.8080654,4.8717504,-2.6550922,-5.622142,0.42799842,1.2992512,4.1732297,3.264181,2.5840056,3.616785
banana-134764,-40.489143,10.9550705,-7.124481,52.66981,2.1576316,-7.1269894,-1.278529,6.8128047,-3.1681094,-2.4123216,-6.326956,0.13335602,-2.4706714,5.675758,5.8337946,-4.2505,-0.032990277,5.8680396,1.6300789,-5.8602996,3.508322,-7.3142104,-1.468958,-7.630474,-5.343032,-6.5801992,-4.1659393,7.4809494,-5.2901206,7.3482823,-5.4595647,-1.9854972,7.640873,-11.844289,11.569241,4.2885203,-0.13794056,9.621929,0.86972594,0.33714557,1.5186535,0.38598087,-1.8696191,12.068954,-4.992991,7.4298306,4.9300466,-6.1846232,-2.1739159,9.739504,2.0537434,-7.034596,5.8069625,-7.7034187,-1.6770089,-6.868638,-6.048627,8.698665,-10.650042,7.3213563,-5.8554254,-8.218019,-9.2301445,7.965767,-5.695418,3.3228364,-3.9803116,2.0210056,5.635269,3.9726255,-5.233215,-3.9019778,-2.7809465,-0.85373926,5.472467,3.0462863,-3.3727763,-0.7557435,-4.1051664,0.64778113,4.633664,3.451485,-1.8663514,-4.331648,-3.0064347,1.4950938,2.3507698,0.30352545,-1.131999,0.75585854,-3.6430938,-0.11205436,-2.9028354,1.8324345,-2.191343,-2.1805842,-4.0487685,-3.6567905,3.2397556,-5.0399137,-2.2818758,-3.8799322,2.0488207,-4.847273,3.0174186,0.7067831,-0.10690172,-0.80473775,2.4982626,2.739405,3.7216992,-1.7437463,-2.3212893,3.500383,5.0759363,-3.4389272,-2.047282,-2.8982356,-1.4339417,-1.7178679,2.9591699,-2.3250828,-4.2145276,0.7088177,-0.6918008,4.882802,4.806074,2.2925775,-0.65531045,-4.661052,2.2400427,-1.7771759,-5.5625424,-0.7772214,-2.045989,-3.7812822,4.270376,-1.1787604,-0.66111314,-1.248626,-2.007819,-0.38186577,-0.29856995,-3.3207324,-2.6321843,0.34360972,-2.3207703,3.0084715,-3.7729733,-1.5382763,-3.975381,0.9816763,-4.9690394,2.6271636,-4.6999326,1.9871701,-3.509581,1.3435556,-0.54953,0.92010796,-0.108175315,2.1050596,-0.23114903,-1.1799731,-1.7601112,-2.5934303,-1.8759884,3.2271597,-1.3169832,2.686676,-4.612718,-5.489555,2.2648325,3.125001,7.1930413,4.4846067,3.1466713,0.43334037
banana-135067,-39.547913,12.887082,-7.401462,51.661938,3.4159672,-9.853321,-2.7337134,8.444813,-3.2060182,-4.778367,-8.218104,0.26558012,-3.1163335,7.8894634,6.998979,-6.367497,2.021297,7.13195,-0.255561,-7.447367,2.6013925,-8.649755,-3.1443117,-8.619496,-5.85157,-8.141746,-2.6326115,9.688487,-7.842734,5.257646,-5.8412156,-0.01797803,9.474322,-10.2971735,11.115316,2.1110575,1.6475736,8.240937,2.3842022,1.6260873,0.77694976,2.8516555,1.1035107,12.816709,-2.7383113,6.362878,7.4143653,-7.3280277,-3.5386314,12.471041,4.1111107,-10.101996,9.559077,-8.558276,-2.3495488,-10.846087,-6.1081185,12.191914,-11.148944,11.397899,-3.609839,-11.814405,-7.251866,11.195357,-3.3668423,7.2201505,0.044903044,3.2982905,2.0426521,5.6394906,0.6588763,-3.0434332,0.59120405,-5.490265,1.7728791,0.4176292,-2.8104734,-5.6262965,0.306103,0.9264055,0.8610394,2.6377716,-1.0310578,0.031710137,0.93773985,-0.4677024,-1.9975213,-0.3307985,3.050691,1.2164568,0.2794231,0.7622338,2.2633462,1.080794,0.32595086,0.854183,-0.455755,-2.559676,-0.4807021,-3.5098538,-5.48219,-3.3757932,-1.5403494,-3.0171072,-1.3677946,1.0807736,-4.125802,0.7019116,-1.2840117,1.8994261,4.156551,2.262473,1.6984692,2.951938,0.9099085,-2.250737,1.8026483,-4.779989,2.2509587,0.7170933,0.21922761,0.8049825,-2.085845,-3.7338636,3.3590949,3.3592432,1.3765663,2.2486494,2.1456795,-0.676223,-1.1158576,0.5354052,-4.753982,-5.5687747,2.3299456,-3.493273,0.3555553,0.03929084,0.57032096,3.042102,0.027999345,3.3665247,3.7529893,-4.0294185,2.3550155,0.848569,0.44019288,-0.5884613,-0.018711178,-1.0314218,0.26877233,0.1849719,0.25436324,4.543152,-0.5713965,2.2271621,0.33176377,1.3057885,-3.086536,-3.2491755,2.7848556,0.00032732278,1.9587517,3.5748916,1.670208,-3.244654,1.0436711,4.797032,2.1221733,2.5269377,-0.62011164,-3.5775747,-1.6762272,0.040786233,3.7995558,6.2454877,-0.008519444,2.2884755
banana-137627,-44.757008,10.914818,-7.7550693,53.0869,2.2714095,-11.665843,-1.0856917,9.273507,-5.1379404,-1.8172133,-7.7563972,2.4543505,-0.14502133,5.813231,4.8185782,-6.1782503,1.55705,5.093787,-0.03403483,-6.5577335,1.5086238,-7.837893,-3.8863096,-6.252635,-7.5851526,-5.6987686,-5.019166,9.429407,-6.490034,7.925013,-7.223586,-1.926775,8.836029,-13.062159,13.717355,3.4276955,-1.661767,11.253805,0.42147884,-1.4971293,1.4115443,-0.09217116,-0.7177919,13.287201,-4.5283637,8.252894,6.325226,-7.4672084,-2.305877,11.596927,3.1339912,-9.251631,8.052573,-8.516742,-2.1699994,-9.236791,-5.714702,11.020048,-11.467051,10.011957,-4.803873,-10.803086,-7.8601336,9.787163,-4.200491,5.836914,-1.6876694,3.096179,3.3532166,4.735202,-1.191314,-3.650283,-0.40384537,-4.4719977,4.0322704,0.13549988,-4.592732,-4.3505177,-1.1741467,2.2292268,2.7329867,1.317337,-2.7540014,-1.1169066,-0.8890022,-0.5834051,-0.1913873,-1.224404,1.4845835,-0.54244804,-1.9130834,0.391656,0.1894085,0.9896144,-2.1754122,0.9076942,-2.873639,-1.1963962,1.2383109,-4.994707,-4.59741,-5.83961,-0.11121577,-4.403888,0.4830076,2.1772249,-3.133217,-1.0393003,0.53203696,0.66067415,6.12236,0.6496401,-0.6126065,2.6298528,2.7435176,-4.187952,-0.38966447,-4.345577,-0.44105607,1.4971231,2.6568124,0.16878982,-3.7135487,-1.9753155,1.4891305,4.4103765,2.9100564,0.28890923,0.004665991,-1.5016786,0.19736698,-1.580208,-7.142849,-4.592425,0.00629998,-4.4075484,2.0493693,-1.5345259,1.2183741,1.0539469,-2.51591,2.714578,1.5859185,-5.1710305,0.13602349,0.70192367,-0.95968527,1.2761636,-1.6656461,-3.1220744,-1.8769405,1.193742,-2.685515,5.3038363,-2.2634766,3.0156105,-1.4805032,2.1387103,-3.306709,-0.9126428,0.8241594,-0.7221776,-0.13898693,2.35474,-0.20200899,-5.00316,0.5883828,2.0715232,0.26551932,4.3355513,-2.5642538,-5.075697,-0.51262176,1.4523029,4.3247848,3.603072,2.4958892,2.8254075
banana-140288,-36.92474,12.11884,-7.6320915,51.972733,4.36461,-10.317108,-2.8315456,8.259943,-3.0383737,-4.7056384,-7.8491173,0.49916327,-3.331844,7.4894547,6.7136545,-5.930579,2.3836658,6.624456,-0.47018528,-7.8326583,2.8504314,-8.820115,-2.7334542,-8.294012,-6.4877524,-7.237463,-3.430752,8.797015,-6.8390636,6.2473435,-5.941114,-1.153241,8.673759,-11.786369,12.668323,3.4105806,0.22095264,10.87339,1.4717408,-0.15666388,1.5982777,0.4953374,-1.1878607,13.337803,-4.874531,7.998606,5.526782,-7.666809,-1.915776,11.168952,2.1641448,-8.964585,7.3096595,-9.081107,-2.4782026,-8.187904,-6.5125294,9.699092,-11.5844755,9.152142,-5.566134,-10.379444,-8.694722,10.102029,-4.652848,5.6968055,-2.1494746,2.6865344,3.8457117,4.819135,-1.2077862,-3.1564794,-0.87646306,-3.7604191,4.9695415,0.12364869,-4.9777865,-3.2577276,-2.235833,2.5248415,3.7083178,1.7458779,-3.2835295,-1.7454147,-1.7327913,-0.6763208,0.34058127,-2.052743,0.80750436,-1.0235418,-2.4738655,0.8119253,-0.50811195,2.0083232,-2.820095,0.6147142,-3.4531088,-1.337051,1.6880361,-5.24238,-3.708159,-5.81652,0.4569792,-4.6113358,1.0670323,1.3196,-2.7485182,-1.3271756,1.19334,0.29920164,6.259487,-0.27906033,-1.0816947,2.8416731,3.5067208,-3.9073489,-1.2140518,-4.104071,-1.0381563,1.4362221,2.88075,-0.62797004,-4.2880774,-1.5624803,0.88839567,4.660583,3.500615,0.34858727,-0.2502079,-2.020518,0.6325997,-1.6830343,-6.84755,-3.6874995,-0.7584611,-4.274553,2.6828573,-1.7023798,1.3905803,0.72144246,-2.7185688,2.49721,1.2670068,-4.9695654,-0.697456,-0.0720718,-1.8898385,0.89959896,-1.880491,-3.581009,-2.5372775,1.1778129,-2.568916,5.552895,-3.558674,2.8710442,-2.3123872,2.0486457,-3.1563776,-0.20115077,0.3023781,-0.39065167,-0.46365714,2.0608046,-0.9338419,-4.9201155,0.14510183,1.8704706,0.28542465,4.660336,-3.1602938,-5.1678033,0.68872,1.345417,5.1612487,3.6114526,3.1230557,3.0819538
banana-140421,-38.72002,14.000252,-7.6013303,53.031742,3.6224275,-10.756611,-1.9049674,8.794444,-4.9494524,-3.595996,-6.9315076,1.1262007,-2.7694767,6.1912055,5.433037,-4.970886,0.18480198,6.0111475,0.8403785,-6.095872,2.8804152,-7.4116473,-2.4267669,-6.9106727,-7.112462,-6.0012217,-4.8998747,8.897986,-6.6877446,7.4984426,-6.925777,-1.5964329,8.661022,-13.016678,13.506868,4.275349,-1.2738419,11.538216,0.7173443,-1.1136847,1.8507138,-1.4965158,-1.7235247,13.679447,-5.044215,8.622979,5.6392565,-7.8309097,-2.1484585,11.664751,2.4407535,-9.298476,7.78082,-8.906338,-2.590073,-8.925267,-6.7090693,10.259945,-11.8050585,9.152578,-5.6547647,-10.645053,-9.113517,9.776587,-4.729706,4.8235836,-2.3592563,3.0470006,4.4369407,4.9244,-2.1305118,-3.8480897,-1.6391404,-3.6959438,5.3609014,0.037998207,-5.4049726,-3.4178472,-2.5973547,3.2122273,3.8455956,0.72452164,-3.8233309,-1.9521735,-2.0985193,-1.3883916,0.46854165,-2.46405,0.66355145,-1.712863,-2.9526637,1.3929747,-0.91401196,1.00029,-3.4693713,0.83494246,-3.9837873,-0.81396055,1.9817219,-5.8936276,-3.8381522,-6.629323,0.5081531,-5.690747,1.212397,1.5566489,-3.0229962,-2.0521138,1.4468086,-0.30975246,6.9161296,-0.4161678,-1.3755906,3.4260507,3.7520773,-4.7507486,-1.6995478,-4.7690496,-1.6944145,1.6947415,3.5357585,-0.77943647,-5.205463,-2.491371,0.65811294,5.7166724,3.8231213,-0.56234515,-0.8902288,-1.2294016,0.7475845,-2.7090955,-7.46599,-3.4513733,-1.237027,-4.8737135,3.0456278,-2.3055034,2.2272847,0.9665129,-3.6053743,2.5765288,1.2267684,-6.082273,-0.9269073,-0.6416969,-2.445444,0.03531784,-2.1996007,-4.3286724,-2.8340938,1.9535029,-3.3937953,5.812135,-3.9162216,3.6739995,-2.7702386,2.9065847,-3.8606205,0.339643,-0.18069981,-0.9885312,-1.02087,2.4941788,-1.0782031,-5.666177,0.30034566,0.96176344,0.22732206,5.413689,-3.2126265,-6.1346645,0.9767184,0.1998416,4.826946,2.4908333,3.545928,3.5521753
banana-142857,-38.487377,8.935932,-8.291145,52.704357,3.4615166,-11.549896,-1.8681071,9.530082,-4.541006,-4.7391043,-8.769498,1.3719817,-2.4399214,7.832689,6.262839,-6.3492293,1.4112856,6.315523,0.3580029,-7.0967326,2.3989532,-8.943172,-4.123361,-6.7364564,-6.727647,-4.1913047,-5.911919,7.978457,-4.551854,8.279563,-6.6701736,-3.872959,7.1120896,-13.83276,13.292736,5.7610264,1.6895008,12.588197,-2.1914153,-0.5562361,-0.66919935,-2.3299122,-2.732188,7.9962487,-1.9698858,11.20853,4.521588,-2.5935333,-4.7307215,7.1734734,3.6487856,-4.215372,5.205022,-4.8611193,1.4156786,-6.7648444,-3.2593715,7.606618,-8.082403,7.1271534,-4.474288,-6.446322,-7.6146708,7.3141603,-2.9841745,5.036266,-2.444162,1.0235748,3.7980685,2.4338362,-2.299577,-2.5778532,-0.65612423,-2.7019541,4.9360485,0.8063653,-3.5387692,-2.9479856,-3.064426,3.2228477,3.6961217,1.0348116,-3.3949296,-2.6541994,-2.4048088,-0.74595773,1.4013224,-2.179997,0.2811242,-1.3843867,-2.0870173,-1.4284787,-0.9546845,-0.010745698,-3.0998316,0.31585354,-3.9554935,-1.7070285,2.7045383,-2.911629,-2.7417154,-6.063643,1.5964589,-2.6815612,2.018894,2.9824247,-2.218227,-2.2930915,2.1387486,0.19962034,6.0423617,-0.96342766,-1.3752502,2.2060976,3.9135892,-1.8863448,-0.16175954,-2.219484,-0.264629,-0.8056492,0.7133871,-2.292874,-5.0719914,-1.6133525,0.22496659,2.9780896,4.832724,-0.2936322,-0.9704605,-2.1919763,2.1165795,0.55355996,-6.0978994,-3.003125,-0.44016892,-2.100754,3.5961068,1.0101614,1.8691524,-0.08693665,-2.8616004,1.6370977,0.66948295,-5.509057,-0.6757973,2.255422,-2.8644755,0.5890012,-2.8503327,-3.9502287,-2.483486,-0.85097,-2.6920288,3.3100014,-3.341751,0.650796,-2.476802,-0.6490941,-2.512991,0.045269735,-1.0003852,-0.73314786,-0.3938346,1.4136904,-0.659191,-5.0777764,-0.96958625,0.4299322,-1.0928143,5.46378,-4.1483045,-3.189829,1.003322,0.9560022,5.9747357,2.128175,4.4312606,2.5937839
banana-142954,-43.451733,10.510268,-6.6011176,50.011364,3.0581777,-10.188397,-1.559593,9.50471,-3.0529566,-3.6693285,-8.904114,0.398306,-3.1473503,8.328989,6.248206,-6.2828965,0.83592796,6.918141,1.0163696,-7.8284335,3.0080109,-9.14546,-3.2896068,-8.483919,-7.087013,-7.6823044,-3.2271113,9.423537,-7.361698,5.711839,-5.8994746,0.12469862,9.058356,-10.509422,11.778796,2.768684,1.4104617,8.679183,2.4003007,1.3723763,0.8274198,2.59778,0.7885808,12.840099,-3.0473957,6.285514,7.363773,-7.4649286,-3.333547,12.315823,3.9881148,-9.880319,9.406444,-8.631962,-2.2463882,-10.683988,-6.0596576,11.915172,-11.191402,11.152259,-3.7890341,-11.624433,-7.1202846,11.077985,-3.2514951,6.9779587,-0.038200475,3.0411146,2.0880334,5.2718816,0.33769554,-2.8473353,0.7233966,-5.065792,2.010451,0.56303954,-2.742093,-5.307594,-0.044479784,1.2798767,1.2197335,2.6851125,-1.1656338,-0.16987275,0.77836823,-0.53852904,-1.5832433,-0.35740235,3.0810685,0.85695225,0.21936513,0.44583097,1.9877641,0.93909824,0.12662472,0.60849255,-0.87826097,-2.682764,-0.09768302,-3.3851366,-5.3989587,-3.4165425,-1.1719232,-2.99363,-0.88095415,0.9736417,-3.9358509,0.6367074,-0.8353374,1.9595773,4.0905094,1.8963888,1.3624872,3.1669383,1.4809401,-2.0119889,1.4570373,-4.4408126,1.8829389,0.41509178,0.35695398,0.61178005,-2.4789605,-3.4932952,3.020764,3.2792792,1.5712601,2.178245,1.7312984,-0.7549792,-0.93235844,0.4790348,-4.8317113,-5.374333,1.9847476,-3.2316346,0.5677857,0.039235603,0.8200717,2.8900487,-0.032609127,3.0611937,3.5117638,-4.0974646,1.9238167,1.1220973,-0.17245615,-0.57693726,-0.13857725,-1.1108813,-0.15474178,0.0013849093,-0.13134742,4.4222684,-0.82251906,2.282463,0.25111172,1.1895883,-2.822934,-2.9206169,2.6999216,0.06963649,1.6563233,3.5709865,1.3253527,-2.97915,0.7431815,4.663629,1.8233193,2.46178,-1.0926582,-3.3191297,-1.3281295,-0.03629056,4.191929,5.864146,0.11884272,2.3439953
banana-145599,-40.72645,11.876454,-3.9262521,50.32927,1.8275951,-6.002059,-2.0263245,4.0091605,-0.6951732,-0.89780104,-3.4384446,1.58228,-3.0167177,3.136664,4.198062,-2.0892103,-1.1620843,2.2934237,0.4880659,-2.2374163,1.7756313,-3.746826,-0.026883183,-4.023376,-4.0130043,-3.5054884,-5.502077,5.5095654,-3.234373,7.2281427,-5.1357856,-4.1737223,5.5169187,-13.153878,12.447781,6.410557,1.2422371,12.374393,-1.006601,-0.71705323,0.5539965,-1.5662507,-3.0687983,10.398139,-4.487307,10.331802,4.246899,-4.957433,-2.570894,8.319854,2.0009642,-6.0037475,4.725197,-7.0022006,-0.75151116,-6.183804,-5.495659,7.0975685,-9.455004,6.306682,-6.369146,-6.881706,-9.317448,6.079023,-4.716089,2.695941,-4.335181,0.44995075,5.5095735,2.0207355,-4.2696295,-2.8040242,-1.3063611,-1.1264527,6.2946334,1.9086472,-3.3800864,-1.5606097,-4.2487507,2.1098125,5.0532584,2.2530763,-3.009406,-3.9920468,-3.455264,0.11551808,2.5328214,-1.0421878,-1.0371275,-0.80301386,-3.5417495,-1.9223945,-2.3783066,0.7311693,-3.340927,-1.3212959,-4.9460893,-2.7556748,3.9704335,-3.3562756,-1.9437693,-5.1296144,2.6516552,-3.206518,3.1385915,2.1772432,-0.7531507,-2.1097202,3.1250691,1.3623989,4.912442,-1.9139266,-2.7984047,1.6517239,5.5027986,-1.6977822,-1.4093231,-1.1237632,-1.7345037,-0.7380552,1.2521945,-3.5419295,-5.304967,-0.067453966,-1.1212834,3.186053,5.597066,0.66267526,-1.2864159,-3.5727694,2.983097,-0.32821298,-5.854174,-1.8078308,-1.893269,-2.0243304,4.807212,0.72539175,1.0325346,-1.3329048,-2.6793983,0.14161882,-0.5711212,-4.877194,-1.9872876,1.744808,-3.4918303,1.7939258,-4.042363,-3.46382,-3.6243544,-0.54954565,-3.890424,3.0542448,-4.772118,0.8625126,-3.5512607,-0.023117317,-1.2481128,0.7898505,-1.2862265,0.4952265,-0.76511264,-0.057097826,-2.7858427,-4.290475,-1.8887256,1.1969146,-1.8775691,4.6446786,-5.115231,-3.9701498,2.4034452,1.7853457,6.9797306,2.7928214,4.8027163,1.7875623
banana-145745,-36.63901,12.78507,-7.9089727,50.779083,6.0237365,-9.892909,-5.268929,9.6856365,-2.2559052,-5.793144,-7.3972535,1.1107805,-3.274742,7.9207377,6.1178875,-6.2604203,2.086607,6.8587613,0.05003704,-7.8783817,2.026963,-9.002683,-3.8247755,-8.387947,-7.0929136,-7.3646417,-4.0116796,9.235516,-7.0961337,7.002202,-6.5741653,-1.001281,9.245074,-12.021385,12.059162,3.3111827,0.1655925,9.87965,1.7248008,0.16590782,1.963542,0.91269016,-1.6106368,12.939174,-4.4828243,7.8045015,5.808333,-6.736228,-2.6533263,11.2031,3.1305392,-8.106726,7.887301,-7.9109397,-1.9228263,-8.689886,-5.5221386,10.206757,-10.484711,9.470725,-4.3872824,-10.102891,-7.614154,9.249862,-4.62045,5.0515547,-1.8696887,1.9908006,4.1227145,4.580995,-2.0713794,-4.1148453,-1.8288527,-3.3968122,5.160414,0.4784016,-4.9875493,-3.5073872,-2.6840096,2.5839427,3.9524415,1.193761,-3.2415037,-2.1133397,-2.1326258,-0.6027136,0.90118545,-2.2541242,0.51824415,-1.478206,-2.7957516,0.86634755,-0.72772473,1.6566943,-3.0379221,0.2957926,-3.9924443,-1.2818717,1.9137372,-5.1770973,-3.4127629,-6.058819,0.5847128,-5.046287,1.5529909,2.4424634,-2.3795526,-1.860416,1.1636556,0.27446085,6.6596546,-0.32433763,-1.4455457,2.4830263,3.5079858,-4.5341697,-1.8045017,-4.092631,-1.3699547,1.2180722,3.0004997,-0.5603819,-4.6505623,-1.6953883,0.4218534,5.041091,3.7236714,0.34748757,-0.5787807,-2.0809429,0.9853169,-2.0477433,-6.8701625,-3.8103046,-1.0260537,-4.2719035,3.0740256,-1.7867948,1.5873601,0.39782482,-3.316036,2.1945403,0.98570997,-5.343571,-0.6146427,-0.111159585,-2.2109296,0.7726685,-2.2158654,-3.786727,-2.7000813,1.2504497,-3.2388673,5.1905103,-3.4991906,3.1646166,-2.4278398,2.1510835,-3.4066663,0.04220365,-0.1554556,-0.26550683,-0.8756007,1.9423974,-1.2625011,-5.247838,-0.007942341,1.4578159,0.14007582,5.0741725,-3.2650626,-5.643022,1.1052734,0.7462755,5.0936913,3.1515808,3.3378553,2.9712174
banana-147140,-43.64059,12.854797,-6.845682,53.673477,0.70047504,-9.913819,-0.3773907,7.499422,-3.5720866,-2.2699816,-6.5286956,2.7021294,-1.4611311,5.5143538,4.745088,-4.632153,0.5595541,4.8580413,-0.5446403,-5.1683216,2.4683745,-7.059743,-2.2947164,-6.9184017,-6.391351,-4.7813487,-5.5785675,7.273678,-4.7673335,7.5319204,-6.072657,-3.244333,6.5691066,-12.810558,12.598932,5.9246693,0.30262142,12.187263,-0.62888867,-1.0288764,1.9600612,-0.11549741,-3.318002,10.87089,-6.160583,7.6789603,4.3463564,-5.306586,-2.3301184,8.623167,1.9353216,-6.2863836,4.9094205,-7.1238365,-0.90824044,-5.7898216,-5.500386,7.4100857,-9.724455,6.897747,-6.110794,-7.3180213,-8.958241,6.671435,-4.7822585,2.931587,-3.984338,0.55588526,5.331623,2.4494894,-4.104986,-3.1153967,-1.4132669,-1.4586915,6.398145,1.7200406,-3.8921566,-1.5486895,-4.4404,2.4280486,5.577062,2.073154,-3.226116,-4.0502167,-3.54956,0.09013959,2.8861475,-1.3849317,-1.2861308,-1.2273757,-3.397784,-2.2367795,-2.3350644,0.4540609,-3.5151632,-1.4047235,-4.9264793,-2.5253441,4.30043,-3.3384593,-1.7203633,-5.464139,3.034343,-3.086784,3.015368,2.2884808,-0.7789928,-2.2847252,3.4647975,1.1407557,5.2470884,-2.0870018,-3.1423216,1.5359064,5.2035875,-2.0103514,-1.3606684,-1.4343143,-1.4849759,-1.0449969,1.504405,-3.2162697,-5.317991,-0.37416857,-1.3620721,2.96331,5.7130384,0.61958605,-1.2885698,-3.5382676,3.1959512,-0.1641351,-5.9255576,-1.83628,-2.1522744,-2.0301561,5.2513604,0.7322617,1.478017,-1.5456458,-2.846055,0.40558755,-0.77893054,-5.336444,-2.001077,2.0154316,-3.9601307,1.5005953,-3.9555078,-3.0892148,-3.8342483,-0.9577443,-3.9138572,2.7853472,-4.984361,0.32145303,-4.000815,-0.56632733,-1.6225402,0.85977095,-1.6328635,0.4915903,-0.8908624,-0.017974587,-3.1975615,-4.3695917,-2.25662,1.0711288,-2.2164204,4.9317136,-5.5430202,-3.6330616,2.270405,1.549085,7.214983,2.4179204,4.9526167,1.5340395
