id,t0d0,t0d1,t1d0,t1d1,t2d0,t2d1,t3d0,t3d1,t4d0,t4d1,t5d0,t5d1,t6d0,t6d1,t7d0,t7d1,t8d0,t8d1,t9d0,t9d1,t10d0,t10d1,t11d0,t11d1,t12d0,t12d1,t13d0,t13d1,t14d0,t14d1,t15d0,t15d1,t16d0,t16d1,t17d0,t17d1,t18d0,t18d1,t19d0,t19d1,t20d0,t20d1,t21d0,t21d1,t22d0,t22d1,t23d0,t23d1,t24d0,t24d1,t25d0,t25d1,t26d0,t26d1,t27d0,t27d1,t28d0,t28d1,t29d0,t29d1,t30d0,t30d1,t31d0,t31d1,t32d0,t32d1,t33d0,t33d1,t34d0,t34d1,t35d0,t35d1,t36d0,t36d1,t37d0,t37d1,t38d0,t38d1,t39d0,t39d1,t40d0,t40d1,t41d0,t41d1,t42d0,t42d1,t43d0,t43d1,t44d0,t44d1,t45d0,t45d1,t46d0,t46d1,t47d0,t47d1,t48d0,t48d1,t49d0,t49d1,t50d0,t50d1,t51d0,t51d1,t52d0,t52d1,t53d0,t53d1,t54d0,t54d1,t55d0,t55d1,t56d0,t56d1,t57d0,t57d1,t58d0,t58d1,t59d0,t59d1,t60d0,t60d1,t61d0,t61d1,t62d0,t62d1,t63d0,t63d1,t64d0,t64d1,t65d0,t65d1,t66d0,t66d1,t67d0,t67d1,t68d0,t68d1,t69d0,t69d1,t70d0,t70d1,t71d0,t71d1,t72d0,t72d1,t73d0,t73d1,t74d0,t74d1,t75d0,t75d1,t76d0,t76d1,t77d0,t77d1,t78d0,t78d1,t79d0,t79d1,t80d0,t80d1,t81d0,t81d1,t82d0,t82d1,t83d0,t83d1,t84d0,t84d1,t85d0,t85d1,t86d0,t86d1,t87d0,t87d1,t88d0,t88d1,t89d0,t89d1,t90d0,t90d1,t91d0,t91d1,t92d0,t92d1,t93d0,t93d1,t94d0,t94d1,t95d0,t95d1,t96d0,t96d1,t97d0,t97d1,t98d0,t98d1,t99d0,t99d1,t100d0,t100d1,t101d0,t101d1,t102d0,t102d1,t103d0,t103d1,t104d0,t104d1,t105d0,t105d1,t106d0,t106d1,t107d0,t107d1
crying_baby-685,0.8835782,28.40523,6.592393,11.619994,19.132364,4.086125,14.014663,-17.603094,13.686629,-18.063032,13.136633,-19.078983,12.606752,-19.952436,12.368806,-20.287872,12.198506,-20.473415,12.04568,-20.61111,11.894677,-20.727118,11.758436,-20.826471,11.6588335,-20.898664,11.594838,-20.946714,11.562573,-20.970385,11.551711,-20.973574,11.572245,-20.95443,11.655981,-20.901028,11.908117,-20.769186,12.445108,-20.377586,13.747536,-18.754581,29.327255,-21.153006,29.778116,-21.056334,30.098766,-20.9449,30.189144,-20.907906,30.219332,-20.893286,30.227953,-20.891413,30.233198,-20.892342,30.241318,-20.89284,30.261934,-20.884768,30.302874,-20.865347,30.373838,-20.835352,30.499722,-20.786966,30.717255,-20.693693,36.432297,-18.305943,36.48835,-18.235638,29.634598,11.692464,29.795553,11.749321,30.083971,11.77506,30.442562,11.717461,30.681908,11.618419,30.79061,11.529625,30.806927,11.411909,30.633297,11.157641,30.194113,10.651482,30.003939,10.446853,36.792118,-18.273373,36.75926,-18.339668,36.731712,-18.366602,36.72676,-18.347363,36.731266,-18.2819,29.415863,10.478387,29.30394,10.458198,29.226196,10.430902,29.188173,10.407089,29.124807,10.353907,28.98551,10.256787,28.741257,10.079084,28.432804,9.833757,28.162214,9.590013,27.903261,9.3655,27.596786,9.118291,27.336304,8.919486,27.18336,8.804181,14.93175,-15.801205,14.430949,-16.185114,13.805379,-16.76822,13.276026,-17.518782,11.066602,-20.482801,10.857282,-20.75749,10.748754,-20.883188,10.690477,-20.935785,10.67774,-20.939867,10.700482,-20.907246,10.747799,-20.856775,10.803478,-20.812681,10.854616,-20.791687,10.892658,-20.791348,10.911454,-20.79829,10.919231,-20.802238,10.947521,-20.788813,11.069588,-20.732147,11.519959,-20.505835,13.38546,-17.903322,13.789877,-17.204054,13.9108305,-17.029436,13.894284,-16.924925,13.793009,-16.844776,13.680649,-16.74287,13.615456,-16.56942,13.608119,-16.350008,13.619749,-16.178837,13.622776,-16.089842,13.609342,-16.059916,13.577973,-16.07219,13.516385,-16.120283,13.393083,-16.210552,13.129092,-16.396507,10.655777,-19.667196,10.558654,-19.894508,10.523599,-19.988731,10.518724,-20.006107,10.550465,-19.95814,10.656267,-19.795835,13.632967,-16.799706,18.98927,4.3006845,19.390078,14.114542,1.0310936,28.688501
crying_baby-736,23.325401,5.5720387,8.721777,-8.553673,0.3458372,-3.428196,-3.7132802,2.4068325,-4.7855563,4.0337152,-4.436326,3.9440496,-3.938741,3.6104956,-2.1338758,2.5750463,-1.6617701,2.5630662,-1.2824951,2.6915643,-0.9853066,2.8989823,-0.73612064,3.1408904,-0.5289951,3.3682227,-0.37770587,3.5332627,-0.27182493,3.6401606,-0.1965645,3.711583,-0.13160613,3.7683077,-0.068063915,3.8192494,0.0064681745,3.8755019,49.646935,7.2083697,49.827396,7.336725,50.06493,7.6403475,50.365208,8.232023,50.624584,9.31348,50.547714,9.895303,50.45453,10.194085,50.40292,10.471631,50.372772,10.780031,50.35506,10.973781,50.345066,11.070294,50.34159,11.115655,50.341026,11.120675,50.34449,11.087109,50.35498,11.001331,50.37618,10.821541,50.405106,10.518804,50.425472,10.284682,50.44298,10.1758585,50.45157,10.137676,50.445686,10.141295,50.433594,10.164934,50.427937,10.165975,50.437984,10.057753,50.49812,9.775244,50.69619,9.345846,51.234715,8.699797,51.729923,8.174288,51.874725,8.002205,51.91933,7.933603,51.939964,7.9009476,51.95509,7.8877172,51.969078,7.8901052,51.983654,7.908314,51.99986,7.945948,52.020077,8.013017,52.03999,8.133371,52.012894,8.345078,51.667313,8.682463,49.944374,9.286547,49.59818,9.438415,49.441387,9.483908,49.350643,9.495008,49.29416,9.492245,49.265186,9.489651,49.2685,9.492483,49.303963,9.502836,49.36941,9.512631,49.47726,9.515964,49.639805,9.505415,49.88583,9.479361,50.247757,9.432773,50.614136,9.298404,50.86313,8.868801,51.029335,7.0726476,50.932255,6.5156,50.871155,6.32742,50.853207,6.274328,50.85817,6.275574,50.88397,6.3224587,50.93192,6.4177713,51.01417,6.5842257,51.141468,6.8157544,51.31868,7.082708,51.550575,7.3851886,51.797737,7.6972966,51.997864,7.9344153,52.18991,8.132006,52.406685,8.321969,52.587124,8.451287,52.69409,8.513159,52.75225,8.539998,52.779118,8.550317,52.775845,8.549967,52.736122,8.537325,52.629593,8.498049,52.389698,8.357922,52.029873,7.9560437,51.305954,6.569539,51.249817,6.5137205,51.20224,6.4335866,51.273273,6.5501285,51.411312,6.9455695,51.5381,9.271622,51.36026,9.969794,51.275856,10.461816,51.3278,10.811543,50.393044,20.233282,11.450678,55.71414
crying_baby-995,6.569214,61.604057,15.543907,61.018623,46.187992,27.877531,45.203583,16.653261,45.10962,16.504932,33.283615,3.2800052,33.31387,3.1702876,28.823345,-24.405046,28.468014,-24.493675,27.975815,-24.662855,22.90953,-25.658175,22.548569,-25.716995,22.224161,-25.750456,21.880184,-25.765663,21.510366,-25.76116,21.157656,-25.749693,-1.0050936,-26.47825,-1.2514174,-26.332409,-1.7615136,-25.955729,-1.9049697,-25.831573,-1.8553773,-25.836693,-1.0937852,-26.159256,10.5880165,-25.098158,23.371798,-26.299896,30.19424,-24.245474,61.170185,4.960811,61.41301,5.5844207,61.831596,6.309353,62.19796,6.795815,63.886757,7.694756,64.626915,8.246239,64.86164,8.541754,64.944725,8.723358,64.97849,8.856518,64.990616,8.979407,64.98693,9.133167,64.96657,9.349941,64.93232,9.562062,64.90383,9.690253,64.874344,9.759121,64.83765,9.800311,64.7954,9.846629,64.747955,9.908449,64.696556,9.974668,64.625916,10.045731,64.5051,10.135766,64.26284,10.259807,63.84509,10.375751,63.289463,10.408438,62.529926,10.280831,61.743946,9.912883,60.64827,8.153223,37.984447,-13.496011,29.03224,-24.353033,28.152351,-24.556879,22.823025,-25.71086,22.268215,-25.77351,21.826254,-25.801136,21.52711,-25.796556,21.15417,-25.776466,-1.0985764,-26.362616,-1.9541982,-25.716225,-6.31855,-10.665585,-6.2525067,-10.554851,-6.1701794,-10.5445175,-2.7592514,-14.130989,10.529237,-25.08002,23.384348,-26.326345,30.134861,-24.249907,37.704945,-15.198418,61.20216,5.113759,61.2521,5.4080634,61.267815,5.7925124,61.272846,6.185759,61.28604,6.4257545,61.303574,6.567399,61.32922,6.68659,61.370403,6.8432016,61.422386,7.1084843,61.43246,7.567228,61.24855,8.280289,60.832977,9.2435465,60.55563,9.789931,60.38383,10.047786,60.290703,10.167128,60.226986,10.238497,60.16661,10.2987795,60.111664,10.350512,60.07894,10.381253,60.08344,10.378075,60.144352,10.326141,60.349525,10.195533,61.397816,9.895163,62.47952,9.41575,62.668095,9.247128,62.653442,9.163251,62.541447,9.0555725,62.279247,8.803597,61.71027,8.227088,61.072998,7.578994,60.553345,7.0475626,37.998352,-13.535917,29.089802,-24.344728,28.296686,-24.458105,28.01061,-24.44803,27.955458,-24.34718,11.097008,10.510501,-5.752542,27.251314
crying_baby-996,7.396455,51.822914,41.606857,35.479485,37.95375,-6.554666,37.856388,-6.5887375,37.703224,-6.596091,37.58962,-6.607956,37.50935,-6.6407633,28.453344,-26.24602,28.335073,-26.228746,28.19171,-26.186422,28.047146,-26.167334,11.456149,-23.05512,11.246683,-22.957989,10.976463,-22.909512,-3.710189,-19.416513,-4.1993437,-19.267117,-6.802531,-19.015533,-7.3672876,-18.940159,-7.6197705,-18.908617,-7.646003,-18.909399,-7.4145117,-18.959902,-5.61951,-19.52848,-4.192636,-20.497639,10.098768,-23.649017,10.281575,-23.591803,10.370256,-23.577381,20.500711,4.0159926,20.63518,4.2290754,20.846296,4.4792705,24.47708,10.942283,24.60304,11.208583,24.731544,11.4179325,24.8214,11.555014,24.873716,11.6392145,24.908941,11.696594,24.935635,11.743095,24.959335,11.784177,24.979671,11.819953,24.999449,11.852101,25.02007,11.885265,25.050978,11.925207,25.099472,11.986776,25.189867,12.080055,45.518032,29.03792,45.80411,28.886719,46.1313,28.701763,46.28514,28.614857,46.33613,28.585972,46.35543,28.573463,46.36014,28.565012,46.3554,28.556402,46.340145,28.54599,46.318188,28.527027,46.298416,28.50974,46.29723,28.503855,46.321243,28.516464,46.359722,28.531742,46.39747,28.52621,46.43461,28.499674,46.48132,28.444702,46.544456,28.339945,46.638355,28.148401,46.75038,27.87662,46.845654,27.615314,46.72579,16.528383,53.983685,4.147477,53.93225,4.079054,23.827684,7.7735896,23.776518,7.733925,23.70943,7.763173,23.380733,8.046177,22.944016,11.201932,22.893217,11.31656,22.871296,11.273732,22.43239,7.58231,17.474073,3.7608879,10.534706,-2.180294,-3.6637948,-19.1936,-3.955901,-19.311005,-4.116457,-19.423592,-4.1483455,-19.523977,-4.1247582,-19.580725,-4.1231756,-19.598164,-4.178693,-19.592848,-4.316892,-19.586699,-4.694397,-19.650797,-5.140514,-19.773718,-5.1937175,-19.886684,-4.905087,-20.168541,-4.4100027,-20.497265,3.6420095,-22.388393,3.8840137,-22.399513,13.924645,1.082056,14.263698,1.0029813,14.646238,0.87048334,14.778556,0.8160212,14.81354,0.800491,14.8162365,0.7920853,14.8165655,0.79355115,14.833906,0.79704636,14.931105,0.83485603,22.737837,7.615223,22.860785,11.279231,23.246624,25.099184,23.243975,25.10244,23.250612,25.075394,0.6726148,29.550522,-33.171265,40.870747
crying_baby-997,20.64609,10.564161,11.534502,-15.893727,2.6948864,-22.165062,2.6858802,-22.093695,16.087189,-23.87723,16.195486,-23.82919,16.271648,-23.69494,16.407507,-23.49628,16.753572,-23.17095,16.83282,-23.141973,34.287987,-20.562485,34.551662,-20.581823,34.76283,-20.580936,34.80209,-20.593033,35.830074,-21.07582,35.960663,-21.225946,35.998634,-21.296011,36.00532,-21.303028,35.985397,-21.250786,35.92275,-21.134651,35.812176,-21.009747,35.728012,-20.940384,35.737408,-20.939615,35.83106,-21.001362,35.940548,-21.116676,36.026237,-21.241905,36.074738,-21.329733,36.115105,-21.376688,36.164635,-21.392973,36.227795,-21.3899,36.30307,-21.370483,36.385532,-21.334167,36.474598,-21.278967,36.571415,-21.2113,36.665077,-21.150707,36.735786,-21.10364,36.77943,-21.076925,36.80097,-21.065819,36.814007,-21.060627,36.82666,-21.057867,36.83471,-21.053415,36.83383,-21.04511,36.832024,-21.032328,36.842903,-21.004818,36.884323,-20.95207,36.960358,-20.863781,37.07317,-20.73349,37.219856,-20.536327,39.50756,-14.927286,39.66384,-14.627562,39.76297,-14.4739895,39.806084,-14.401513,39.814114,-14.367582,39.81195,-14.349844,39.820187,-14.332608,39.8514,-14.305202,39.905434,-14.26915,39.96884,-14.232273,40.01986,-14.201969,40.044746,-14.181004,40.05214,-14.167465,40.05456,-14.164121,40.060204,-14.16995,40.073257,-14.179371,40.103592,-14.189365,40.16249,-14.195257,40.254192,-14.200674,40.364788,-14.209997,40.46766,-14.22224,40.54941,-14.237125,40.615284,-14.253774,40.6794,-14.274899,40.75651,-14.299007,40.866665,-14.337056,40.997025,-14.408015,29.327738,-19.217852,16.267881,-22.638788,8.569759,-20.570131,-4.6500983,-20.00546,-5.499266,-19.704102,-7.057277,-19.105982,-7.346663,-18.99626,-7.4426837,-18.964792,-7.543401,-18.941168,-7.704524,-18.9102,-7.895345,-18.872938,-8.020188,-18.84497,-8.065751,-18.8322,-8.019286,-18.84444,-7.788867,-18.891665,-7.3316355,-18.97152,-4.304178,-18.962318,-4.135803,-19.115715,-4.1038427,-19.192081,-4.2355685,-19.298857,-4.6833024,-19.539986,-5.1476936,-19.81812,-5.195581,-20.05055,-5.0915403,-20.28645,-5.046997,-20.383219,-5.0737104,-20.336376,-5.2842503,-20.12006,-5.657458,-19.881874,-5.8001623,-19.828924,-5.4917397,-19.9551,2.7074988,-22.114403,25.03921,-20.580761,20.637272,22.02074
crying_baby-1007,23.324194,5.57493,8.719921,-8.553816,0.34682393,-3.4265766,-3.7334926,2.4369953,-5.243178,4.249905,54.899895,14.604717,54.824158,14.502214,-5.077422,4.2311463,-4.3570642,3.3173184,-3.3841403,0.41354743,-1.9106995,-2.3427327,-1.4940791,-3.5922892,1.6584635,-10.168092,2.1541233,-10.476605,3.0832613,-10.895575,3.6051352,-11.072313,3.8649955,-11.135618,4.0092707,-11.161506,4.1088033,-11.177417,4.201568,-11.185847,4.3152585,-11.186331,4.4701653,-11.176987,4.664899,-11.162552,4.893488,-11.138838,14.287671,-9.755571,14.429891,-9.779151,14.52175,-9.801098,14.584812,-9.81586,14.624866,-9.828806,14.659377,-9.843452,14.712576,-9.87055,14.8035145,-9.901924,14.958693,-9.948148,28.866701,-13.941759,28.993412,-14.0182,29.056076,-14.074585,29.10326,-14.1182,29.16365,-14.157788,29.235367,-14.197705,29.272213,-14.198761,29.251787,-14.117038,29.21768,-14.013075,29.22376,-13.955526,29.344059,-13.939555,29.792328,-13.979553,30.284857,-14.06339,30.450737,-14.099338,30.413506,-14.084626,30.15395,-14.0107355,15.000548,-9.925285,4.7625656,-11.263972,2.1279986,-10.401954,-1.3904153,-3.5382316,-1.9597607,-1.4726565,-3.9906614,-0.019353403,-5.231759,0.97054833,-5.7135305,1.3707801,-5.9242616,1.5736574,-6.016066,1.7289591,-6.0585985,1.8549109,-6.0665083,1.9244175,-6.0318637,1.9153233,-5.9155545,1.8005875,-5.4136925,1.4319069,-3.5414903,0.13112122,-2.1335382,-2.1064487,-1.5803577,-3.8014343,1.3911726,-7.446457,1.4602702,-7.462647,1.4741758,-7.4304338,1.4475188,-7.2912335,1.2838318,-6.6448803,1.1212015,-6.1239953,1.1045165,-6.03154,1.2003545,-6.1717463,10.422391,-10.189166,10.828877,-10.330316,12.067061,-10.708495,12.391166,-10.839687,12.4417925,-10.892399,12.438301,-10.901975,12.391767,-10.874054,12.227288,-10.801367,11.660989,-10.632867,10.843605,-10.33843,10.57192,-10.237661,10.507512,-10.213857,10.54552,-10.174003,10.7290125,-10.052734,11.413764,-9.688014,11.827098,-9.50031,11.980081,-9.424721,59.946426,-2.646441,59.82117,-2.6355922,59.665302,-2.612827,59.499073,-2.5702834,59.346832,-2.5103712,59.20669,-2.415065,59.072884,-2.2703001,58.9621,-2.1059813,58.89159,-1.9790713,58.85437,-1.8988905,58.83231,-1.8481928,58.81365,-1.8025506,58.784477,-1.7249951,58.74773,-1.6080197,42.44917,18.974932,11.526563,54.930267
crying_baby-1008,3.4340625,30.265388,31.272236,-16.69572,31.354229,-15.307042,31.490362,-15.194551,31.834948,-15.098613,32.82412,-14.858695,33.637947,-14.84153,34.21668,-15.07681,34.802853,-15.402815,35.0951,-15.553006,35.200523,-15.595327,35.241726,-15.596263,35.257797,-15.585747,35.26151,-15.574607,35.2616,-15.566465,35.258015,-15.558759,35.251198,-15.549714,35.237465,-15.53476,35.21366,-15.512511,35.180206,-15.48097,35.135265,-15.438888,35.077156,-15.384885,35.004295,-15.31732,34.920925,-15.239317,34.84027,-15.167431,34.774662,-15.109837,34.72432,-15.068237,34.685146,-15.037399,34.65156,-15.022092,34.628498,-15.014288,34.60912,-15.010881,34.57687,-14.996975,34.497448,-14.950396,34.339752,-14.858351,34.119125,-14.73631,33.936207,-14.63745,33.831055,-14.578711,33.779995,-14.5442095,33.73929,-14.509945,33.667583,-14.445787,33.54051,-14.321902,33.30109,-14.059702,32.818928,-13.486552,31.72565,-12.333628,30.95374,-11.614881,30.453613,-11.226608,30.14826,-11.024877,29.938763,-10.890208,29.761683,-10.769859,29.56913,-10.63353,29.324745,-10.4774885,29.049,-10.330087,28.775118,-10.237152,28.508366,-10.216379,28.210556,-10.275719,27.853336,-10.420934,27.492662,-10.611342,27.21663,-10.773334,27.026812,-10.8935375,26.87974,-10.987037,26.749153,-11.066111,26.623018,-11.142239,26.505491,-11.208607,26.409975,-11.263586,26.339035,-11.307303,26.285074,-11.34715,26.23431,-11.392706,26.170181,-11.454825,26.077326,-11.540871,25.970844,-11.636228,25.88338,-11.706736,25.829103,-11.7409315,25.79459,-11.747814,25.771233,-11.739134,25.753862,-11.717583,25.738523,-11.67723,25.721483,-11.601323,25.695665,-11.446494,25.644297,-11.172996,25.577045,-10.902921,25.520332,-10.733503,25.472454,-10.62449,25.430782,-10.55328,25.394419,-10.516865,25.367388,-10.512301,25.345913,-10.531017,25.315195,-10.556258,25.25663,-10.571804,25.128443,-10.552139,2.5926936,-10.200652,2.2793102,-10.066458,2.1418076,-9.997565,2.1967592,-10.019174,2.785489,-10.310931,23.092415,-12.176868,21.881475,-12.917622,31.485506,-15.2732935,31.496426,-15.502006,31.3995,-15.714718,31.289999,-15.809679,31.145962,-15.81597,30.906513,-15.750182,30.567554,-15.642048,30.339108,-15.559712,30.247057,-15.518078,30.271713,-15.553753,32.553253,17.306246,3.5568697,30.278608
crying_baby-1009,32.673573,17.830307,17.831327,-15.78222,9.637258,-10.459837,21.686533,-5.212358,21.714401,-5.141076,21.732126,-5.113288,21.743473,-5.094974,21.743671,-5.0811043,21.74108,-5.0696254,21.74458,-5.0573163,21.758121,-5.042695,21.782413,-5.0274315,21.816545,-5.015011,21.861465,-5.007066,21.918955,-5.00078,21.99801,-4.9929986,22.106855,-4.9807816,22.25112,-4.96896,22.438107,-4.9626746,22.687967,-4.9686074,23.014444,-4.993421,23.358126,-5.0320945,23.612751,-5.0685563,23.759508,-5.091095,23.836283,-5.1035585,23.878313,-5.108636,23.899044,-5.108664,23.907959,-5.1053247,23.911121,-5.100666,23.912884,-5.098127,23.91562,-5.097588,23.918955,-5.0994,23.924337,-5.103285,23.93082,-5.1081715,23.93961,-5.1138453,23.953188,-5.121936,23.980574,-5.1354027,24.047445,-5.1670337,24.238255,-5.255977,24.669926,-5.466936,25.023647,-5.646208,25.184338,-5.7293468,25.233824,-5.753904,25.210634,-5.741008,25.144678,-5.705542,25.058086,-5.656351,24.94993,-5.5934024,24.789326,-5.495795,24.52306,-5.3219137,23.68562,-4.733109,23.067776,-4.4031672,22.528822,-4.0933356,22.071287,-3.844584,21.75506,-3.6645765,21.544788,-3.5373292,21.413445,-3.4547348,21.33468,-3.4050152,21.287914,-3.3757007,21.260536,-3.3586721,21.244238,-3.349302,21.234297,-3.3445709,21.22745,-3.3429666,21.220413,-3.3419359,21.211544,-3.3395462,21.201138,-3.334707,21.190773,-3.3279443,21.181154,-3.320899,21.172812,-3.314982,21.164282,-3.312313,21.152786,-3.313571,21.131187,-3.3183806,21.085375,-3.3250399,20.98531,-3.334651,20.801117,-3.3523445,20.565874,-3.3680832,0.6181334,-9.043123,0.5015961,-8.999915,0.32998067,-8.876421,-1.8811088,-3.6512663,-2.370117,-2.2049894,-2.9911482,-0.9719074,-3.3545942,-0.32601973,-3.397136,-0.2855908,-3.3321738,-0.38152573,-3.2790246,-0.45864093,-3.3205912,-0.39313975,-3.4932907,-0.19210766,-5.262902,1.2913347,-5.94438,1.8412893,-6.259049,2.3344958,-6.3691626,2.5162716,-6.3931026,2.574033,-6.3750505,2.5785418,-6.2939076,2.5017133,-5.9580894,2.156235,-4.138335,1.3127788,-1.4045186,-2.043194,0.6411075,-5.582739,10.35777,-10.344215,11.703322,-11.0321245,12.252933,-11.12703,12.421739,-11.171863,12.442517,-11.182606,12.443251,-11.182255,12.46684,-11.208186,12.540492,-11.325726,25.581495,8.073906,13.118417,21.737389
crying_baby-1010,2.9536994,30.530022,25.726393,7.9993057,17.52044,-15.896074,28.66697,-5.758415,28.605387,-5.8358784,28.550251,-5.88888,28.51029,-5.9404435,28.477488,-6.0056357,28.445349,-6.0876203,28.417019,-6.1694846,28.39984,-6.230819,28.391874,-6.26942,28.388195,-6.2949047,28.383331,-6.317156,28.376705,-6.3410997,28.364944,-6.370839,28.350403,-6.4044147,28.333042,-6.441551,28.314224,-6.482275,28.29208,-6.5317087,28.261553,-6.5958486,28.21979,-6.6944203,28.16781,-6.833468,28.121838,-6.9873376,28.090185,-7.1302905,28.067785,-7.2779765,28.05946,-7.466846,28.08549,-7.753544,28.182344,-8.230561,28.346375,-8.816445,28.48894,-9.189372,28.606482,-9.389973,28.72263,-9.4965,28.84655,-9.542052,28.986328,-9.543453,29.140585,-9.503416,29.296953,-9.434094,29.43086,-9.351932,29.543417,-9.2582,52.958527,-6.549645,53.091534,-6.490443,53.217987,-6.435235,53.35048,-6.3825765,53.488514,-6.3320756,53.6331,-6.286469,53.79166,-6.242797,53.964832,-6.199764,54.146484,-6.1562605,54.30899,-6.1175222,54.434353,-6.088495,54.526985,-6.0669627,54.597225,-6.04941,54.664883,-6.030895,54.75703,-6.003882,54.90931,-5.9581923,55.132793,-5.8893037,55.327667,-5.8270736,55.44349,-5.787464,55.50517,-5.7650423,55.535934,-5.7537174,55.548595,-5.7495313,55.550797,-5.748821,55.548862,-5.7495627,55.546734,-5.750419,55.553196,-5.7477803,55.579155,-5.7379665,55.63318,-5.7163367,55.72032,-5.6793833,55.852158,-5.6214147,56.04674,-5.53131,56.508095,-5.332254,56.569687,-5.2965946,56.65066,-5.243773,56.903038,-5.1052756,57.02447,-5.042162,57.12826,-4.987477,57.226486,-4.934338,57.328686,-4.8788533,57.430485,-4.823393,57.5257,-4.771844,57.6038,-4.7287726,57.665695,-4.694336,57.717476,-4.665602,57.768787,-4.6352267,57.82847,-4.5976706,57.904316,-4.549345,57.999817,-4.4883494,58.115894,-4.4147816,58.241802,-4.338215,58.355396,-4.276576,58.438152,-4.234256,58.492638,-4.2079053,58.53104,-4.190459,58.566875,-4.1768327,58.60535,-4.164026,58.645187,-4.152274,58.679447,-4.1396227,58.704945,-4.1292696,58.718864,-4.121764,58.72286,-4.1177864,58.720818,-4.115901,58.715557,-4.116859,58.705265,-4.119496,58.680256,-4.124913,58.614773,-4.120371,58.489063,-3.9912124,42.07771,7.2571507,11.582107,54.841805
crying_baby-1011,-7.736982,29.355183,3.414597,9.529034,29.383598,-16.538088,27.567238,-7.2934,27.507566,-7.1762977,27.44161,-7.142339,27.367638,-7.106062,27.239962,-7.036753,27.043139,-6.921913,26.817173,-6.780276,26.612543,-6.645967,26.419014,-6.5185246,26.207367,-6.3850155,25.976643,-6.2424808,25.768196,-6.1167717,25.620947,-6.0303326,25.551935,-5.9887595,25.573818,-6.001755,25.687593,-6.0696626,25.920385,-6.208624,32.09225,-9.717176,32.338646,-10.16826,32.62576,-10.664239,32.71977,-10.814845,32.751453,-10.852769,32.758553,-10.8423815,32.75491,-10.812658,32.74817,-10.781454,32.74662,-10.756892,32.746433,-10.728439,32.738388,-10.666274,32.712368,-10.53983,32.664215,-10.352284,32.61571,-10.198708,32.582844,-10.115346,32.559334,-10.072681,32.54065,-10.05295,32.527702,-10.037537,32.517918,-10.018275,32.50995,-9.995497,32.501747,-9.9769335,32.491558,-9.972456,32.469723,-9.989722,32.425793,-10.02365,32.353603,-10.069125,32.25829,-10.11416,32.142483,-10.138025,31.910276,-10.097816,31.819876,-10.072883,31.60736,-10.008953,31.42985,-9.962635,31.276478,-9.939024,31.134455,-9.932033,30.988699,-9.933956,30.836784,-9.936413,30.690487,-9.9347515,30.570494,-9.928641,30.477968,-9.922847,30.399002,-9.926738,30.317638,-9.944591,30.196402,-9.980617,29.964457,-10.05055,23.72336,-12.302264,23.637638,-12.254502,23.59517,-12.243567,23.6277,-12.349514,23.68779,-12.651844,31.733904,-14.205679,31.78852,-14.176888,31.770224,-14.144678,31.670132,-14.1393795,31.4023,-14.137567,30.857792,-14.073102,30.379282,-13.910452,29.973677,-13.6256485,29.71032,-13.3543215,29.585396,-13.20209,29.516016,-13.104759,29.409733,-12.923636,29.367798,-12.853935,13.2580185,-10.382205,13.292604,-10.30449,13.323388,-10.266146,13.37054,-10.25887,13.457488,-10.272747,30.062004,-12.052819,30.459028,-11.74116,30.758932,-11.488127,30.941992,-11.403748,31.138708,-11.449263,31.469011,-11.664981,32.00358,-12.14006,32.731453,-13.000581,33.053215,-13.47595,33.21889,-13.756478,33.317436,-13.968102,33.383514,-14.178596,33.401657,-14.413138,33.26953,-14.616516,32.682587,-14.885688,31.997934,-15.081693,31.820843,-15.077958,31.880033,-15.045581,32.24824,-14.972649,33.38046,-14.754038,35.34742,-15.965141,55.31462,-11.06978,-7.568609,56.452755
